1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.068005	0.000000	0.159965	0.009175	558.9
1	-0.068326	0.000000	0.159965	0.006254	3.3
2	-0.064322	0.000000	0.159965	0.008081	3.4
3	-0.065208	0.000000	0.159965	0.008975	3.3
4	-0.064813	0.000000	0.159965	0.005727	3.3
5	-0.068020	0.000000	0.159965	0.007151	3.5
6	-0.064765	0.000000	0.159965	0.005462	3.6
7	-0.065722	0.000000	0.159965	0.009272	3.5
8	-0.072809	0.000000	0.159965	0.008047	3.8
9	-0.066432	0.000000	0.159965	0.008597	4.0
10	-0.069830	0.000000	0.159965	0.004216	5.0
11	-0.068770	0.000000	0.159965	0.012870	4.3
12	-0.066494	0.000000	0.159965	0.010274	5.3
13	-0.067551	0.000000	0.159965	0.006498	4.6
14	-0.070055	0.000000	0.159965	0.006406	5.9
15	-0.067361	0.000000	0.159965	0.005935	5.2
16	-0.064317	0.000000	0.159965	0.007402	4.8
17	-0.068711	0.000000	0.159965	0.006059	5.2
18	-0.068221	0.000000	0.159965	0.004661	5.7
19	-0.065918	1.000000	0.155547	0.003537	5.1
20	-0.065057	2.000000	0.151440	0.008612	5.2
21	-0.061008	3.000000	0.147609	0.007822	5.3
22	-0.069402	2.200000	0.150652	0.007016	5.7
23	-0.066592	1.400000	0.153869	0.008427	5.6
24	-0.068045	0.600000	0.157275	0.007974	4.9
25	-0.067138	0.000000	0.159965	0.006989	4.9
26	-0.068474	0.000000	0.159965	0.007624	5.3
27	-0.069126	0.000000	0.159965	0.005948	5.4
28	-0.062813	0.000000	0.159965	0.008931	5.2
29	-0.069554	0.000000	0.159965	0.005862	5.0
30	-0.069173	0.000000	0.159965	0.007725	4.9
31	-0.063601	0.000000	0.159965	0.007943	5.1
32	-0.069177	0.000000	0.159965	0.009581	5.2
33	-0.071069	0.000000	0.159965	0.005565	5.7
34	-0.064758	1.000000	0.155547	0.008463	5.4
35	-0.066165	0.200000	0.159054	0.010834	4.8
36	-0.069727	0.000000	0.159965	0.006567	4.8
37	-0.068236	0.000000	0.159965	0.006113	4.3
38	-0.063585	0.000000	0.159965	0.006694	4.3
39	-0.067578	0.000000	0.159965	0.006844	4.2
40	-0.070844	0.000000	0.159965	0.002340	4.0
41	-0.068030	0.000000	0.159965	0.010354	4.0
42	-0.064692	0.000000	0.159965	0.009649	4.0
43	-0.066340	0.000000	0.159965	0.006060	4.4
44	-0.069210	0.000000	0.159965	0.007776	5.3
45	-0.069249	0.000000	0.159965	0.005005	4.1
46	-0.068841	0.000000	0.159965	0.005864	4.4
