1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.018672	0.000000	0.159965	0.002013	542.5
1	-0.018502	0.000000	0.159965	0.002311	3.3
2	-0.018550	1.000000	0.155547	0.006064	3.2
3	-0.020853	2.000000	0.151440	0.004787	3.2
4	-0.021140	3.000000	0.147609	0.002705	3.4
5	-0.020687	2.200000	0.150652	0.002664	3.3
6	-0.023195	3.200000	0.146873	0.002074	3.4
7	-0.018784	2.400000	0.149876	0.002944	3.9
8	-0.018618	3.400000	0.146147	0.001833	4.1
9	-0.021416	2.600000	0.149110	0.003291	4.2
10	-0.017938	1.800000	0.152238	0.002457	4.3
11	-0.021871	2.800000	0.148354	0.004811	4.2
12	-0.017501	2.000000	0.151440	0.002030	4.4
13	-0.022544	1.200000	0.154702	0.005943	4.4
14	-0.019758	2.200000	0.150652	0.002478	4.7
15	-0.017089	3.200000	0.146873	0.003286	5.3
16	-0.021206	2.400000	0.149876	0.001360	5.6
17	-0.020625	1.600000	0.153048	0.003733	5.8
18	-0.021962	0.800000	0.156404	0.002125	5.2
19	-0.017348	0.000000	0.159965	0.003329	5.2
20	-0.020791	0.000000	0.159965	0.002846	5.1
21	-0.020932	1.000000	0.155547	0.003901	5.7
22	-0.021119	2.000000	0.151440	0.003369	7.5
23	-0.017263	1.200000	0.154702	0.002089	5.9
24	-0.019675	0.400000	0.158158	0.001582	5.9
25	-0.019959	1.400000	0.153869	0.004024	6.1
26	-0.018364	2.400000	0.149876	0.003599	5.7
27	-0.021228	3.400000	0.146147	0.003311	5.6
28	-0.019871	2.600000	0.149110	0.001997	5.0
29	-0.021552	3.600000	0.145431	0.002081	5.4
30	-0.018490	4.600000	0.141984	0.004148	6.0
31	-0.019398	5.600000	0.138746	0.002643	6.1
32	-0.020782	4.800000	0.141320	0.002629	5.6
33	-0.017930	4.000000	0.144026	0.003581	5.7
34	-0.019439	3.200000	0.146873	0.003559	5.6
