1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.030795	0.000000	0.159965	0.002070	2.7
1	-0.032501	0.000000	0.159965	0.001819	1.4
2	-0.032496	0.000000	0.159965	0.001886	1.8
3	-0.035707	0.000000	0.159965	0.002613	1.7
4	-0.031611	0.000000	0.159965	0.003049	1.7
5	-0.029536	0.000000	0.159965	0.001280	1.6
6	-0.029260	0.000000	0.159965	0.004011	1.7
7	-0.035619	0.000000	0.159965	0.003700	1.8
8	-0.032890	0.000000	0.159965	0.001873	1.9
9	-0.029433	1.000000	0.155547	0.003657	1.9
10	-0.033525	0.200000	0.159054	0.004074	2.0
11	-0.034166	1.200000	0.154702	0.002840	1.8
12	-0.035157	0.400000	0.158158	0.002602	2.0
13	-0.032993	0.000000	0.159965	0.001567	2.2
14	-0.035045	0.000000	0.159965	0.001173	2.2
15	-0.030858	0.000000	0.159965	0.001890	2.2
16	-0.034066	0.000000	0.159965	0.003365	2.1
17	-0.032251	1.000000	0.155547	0.001731	2.2
18	-0.035675	0.200000	0.159054	0.004580	2.2
19	-0.031600	0.000000	0.159965	0.002866	2.2
20	-0.029665	0.000000	0.159965	0.004281	2.2
21	-0.028166	0.000000	0.159965	0.002556	2.3
22	-0.029928	0.000000	0.159965	0.002206	2.3
23	-0.034820	0.000000	0.159965	0.003862	2.3
24	-0.035301	0.000000	0.159965	0.002286	2.3
25	-0.032284	0.000000	0.159965	0.002193	2.2
26	-0.033057	0.000000	0.159965	0.001353	2.2
27	-0.031161	0.000000	0.159965	0.001972	2.2
28	-0.040289	0.000000	0.159965	0.003127	2.4
29	-0.034621	0.000000	0.159965	0.004228	2.3
30	-0.032181	0.000000	0.159965	0.003169	2.8
31	-0.034705	0.000000	0.159965	0.002080	3.0
32	-0.035422	0.000000	0.159965	0.001574	2.2
33	-0.034784	0.000000	0.159965	0.004894	2.4
34	-0.028976	0.000000	0.159965	0.004733	2.6
35	-0.034775	0.000000	0.159965	0.001791	2.8
36	-0.032676	0.000000	0.159965	0.002671	2.6
37	-0.031957	0.000000	0.159965	0.002541	2.9
38	-0.031132	0.000000	0.159965	0.001978	3.3
39	-0.034445	0.000000	0.159965	0.002217	3.3
40	-0.032803	0.000000	0.159965	0.001631	3.0
41	-0.030551	0.000000	0.159965	0.003560	3.3
42	-0.036864	0.000000	0.159965	0.003304	3.4
43	-0.034101	0.000000	0.159965	0.002508	3.4
44	-0.030571	0.000000	0.159965	0.003289	3.1
45	-0.032403	0.000000	0.159965	0.003105	2.9
46	-0.035658	0.000000	0.159965	0.002091	3.7
47	-0.033277	0.000000	0.159965	0.002123	3.5
48	-0.034166	0.000000	0.159965	0.003011	3.9
49	-0.031219	0.000000	0.159965	0.002518	4.0
50	-0.029086	0.000000	0.159965	0.002016	3.3
51	-0.034597	0.000000	0.159965	0.002238	3.6
52	-0.035575	0.000000	0.159965	0.002363	4.1
53	-0.030896	0.000000	0.159965	0.002675	4.0
54	-0.031512	0.000000	0.159965	0.003608	4.2
55	-0.035694	0.000000	0.159965	0.001682	4.2
56	-0.032300	0.000000	0.159965	0.003702	4.4
57	-0.033574	1.000000	0.155547	0.003731	4.2
58	-0.032612	0.200000	0.159054	0.001924	4.1
59	-0.038078	0.000000	0.159965	0.001574	4.1
60	-0.036119	0.000000	0.159965	0.003481	4.1
61	-0.028955	0.000000	0.159965	0.002384	3.9
62	-0.029728	0.000000	0.159965	0.001873	3.8
63	-0.031206	0.000000	0.159965	0.002906	3.6
64	-0.029799	0.000000	0.159965	0.002870	3.6
65	-0.033741	1.000000	0.155547	0.002135	3.9
66	-0.031557	0.200000	0.159054	0.001887	3.8
67	-0.033066	0.000000	0.159965	0.003041	4.8
68	-0.035534	0.000000	0.159965	0.002976	3.6
69	-0.030720	1.000000	0.155547	0.003310	3.6
70	-0.031514	0.200000	0.159054	0.003354	3.6
71	-0.033404	0.000000	0.159965	0.003256	3.6
72	-0.032601	0.000000	0.159965	0.002671	3.4
73	-0.032294	0.000000	0.159965	0.001877	3.5
74	-0.035827	0.000000	0.159965	0.001765	3.6
75	-0.035878	0.000000	0.159965	0.004544	3.4
76	-0.033353	0.000000	0.159965	0.004916	4.1
77	-0.036485	0.000000	0.159965	0.003113	3.9
78	-0.031032	0.000000	0.159965	0.002047	3.9
79	-0.035333	0.000000	0.159965	0.004125	4.3
80	-0.032100	0.000000	0.159965	0.002339	4.4
81	-0.032380	0.000000	0.159965	0.004122	4.2
82	-0.032821	0.000000	0.159965	0.002663	4.4
83	-0.034620	0.000000	0.159965	0.004464	4.6
84	-0.033688	0.000000	0.159965	0.002494	4.7
85	-0.033667	0.000000	0.159965	0.002644	4.8
86	-0.033850	0.000000	0.159965	0.002396	4.8
87	-0.034615	0.000000	0.159965	0.002201	4.8
88	-0.029009	1.000000	0.155547	0.002952	4.8
89	-0.033445	2.000000	0.151440	0.003213	4.7
90	-0.031759	1.239721	0.154535	0.003133	4.9
91	-0.033073	0.439721	0.157981	0.006093	5.0
92	-0.032309	0.000000	0.159965	0.002910	4.7
93	-0.031620	0.000000	0.159965	0.002571	4.2
94	-0.032616	0.000000	0.159965	0.003105	4.4
95	-0.033930	0.000000	0.159965	0.003307	4.0
96	-0.032328	0.000000	0.159965	0.002512	4.5
97	-0.032458	0.000000	0.159965	0.001641	4.5
98	-0.035459	0.000000	0.159965	0.004020	4.1
99	-0.034385	0.000000	0.159965	0.001936	4.3
100	-0.034821	0.000000	0.159965	0.002953	4.6
101	-0.032093	0.000000	0.159965	0.003708	4.2
102	-0.030720	0.000000	0.159965	0.001895	4.3
103	-0.039715	0.000000	0.159965	0.003635	4.6
104	-0.031288	0.000000	0.159965	0.002291	4.6
105	-0.032894	0.000000	0.159965	0.002258	4.4
106	-0.030818	0.000000	0.159965	0.003471	4.4
107	-0.033993	0.000000	0.159965	0.002558	4.1
108	-0.033007	0.000000	0.159965	0.003040	4.1
109	-0.030918	0.000000	0.159965	0.003245	4.5
110	-0.031494	0.000000	0.159965	0.002478	4.5
111	-0.033600	0.000000	0.159965	0.002583	4.6
112	-0.034581	0.000000	0.159965	0.002538	4.7
113	-0.034411	0.000000	0.159965	0.002321	4.7
114	-0.032105	0.000000	0.159965	0.003949	4.3
115	-0.034471	0.000000	0.159965	0.001078	4.8
116	-0.035064	1.000000	0.155547	0.001825	4.5
117	-0.035944	0.200000	0.159054	0.002320	4.6
118	-0.030950	0.000000	0.159965	0.002845	4.8
