1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-1.010651	0.000000	0.159965	0.000757	40.7
1	-1.009793	0.000000	0.159965	0.000756	15.8
2	-1.010898	0.000000	0.159965	0.000591	12.6
3	-1.009872	0.000000	0.159965	0.000869	12.4
4	-1.010355	0.000000	0.159965	0.001005	12.4
5	-1.011219	0.000000	0.159965	0.000825	12.4
6	-1.010905	0.000000	0.159965	0.000816	12.4
7	-1.011508	0.000000	0.159965	0.000860	23.3
8	-1.010344	0.000000	0.159965	0.000696	18.6
9	-1.010501	0.000000	0.159965	0.000831	12.7
10	-1.010382	0.000000	0.159965	0.000941	12.6
11	-1.010441	0.000000	0.159965	0.000903	12.3
12	-1.010059	0.000000	0.159965	0.000704	12.8
13	-1.010389	0.000000	0.159965	0.000777	12.4
14	-1.010144	0.000000	0.159965	0.000812	12.2
15	-1.011003	0.000000	0.159965	0.000818	12.1
16	-1.010182	0.000000	0.159965	0.000798	12.2
17	-1.011007	0.000000	0.159965	0.000855	12.2
18	-1.009828	0.000000	0.159965	0.000793	12.2
19	-1.010642	0.000000	0.159965	0.000709	12.5
20	-1.010115	0.000000	0.159965	0.000548	12.5
21	-1.010483	0.000000	0.159965	0.000980	12.4
22	-1.010588	0.000000	0.159965	0.000757	12.4
23	-1.009927	0.000000	0.159965	0.000785	12.3
24	-1.010928	0.000000	0.159965	0.001007	12.4
25	-1.010903	0.000000	0.159965	0.000713	12.0
26	-1.011065	0.000000	0.159965	0.000712	12.1
27	-1.011056	0.000000	0.159965	0.000551	12.0
28	-1.010477	0.000000	0.159965	0.000725	12.0
29	-1.011044	0.000000	0.159965	0.001077	12.1
30	-1.011425	0.000000	0.159965	0.000669	12.0
31	-1.010342	0.000000	0.159965	0.000886	12.0
32	-1.009717	0.000000	0.159965	0.000759	12.1
33	-1.009723	0.000000	0.159965	0.000913	12.1
34	-1.009435	0.000000	0.159965	0.000577	12.1
35	-1.010286	0.000000	0.159965	0.000690	12.0
36	-1.010712	0.000000	0.159965	0.000681	12.1
37	-1.009767	0.000000	0.159965	0.000583	12.1
38	-1.010407	0.000000	0.159965	0.000804	12.1
39	-1.010362	0.000000	0.159965	0.000878	12.0
40	-1.010768	0.000000	0.159965	0.000650	12.0
41	-1.011878	0.000000	0.159965	0.000940	12.2
42	-1.010861	0.000000	0.159965	0.000736	12.2
43	-1.010796	0.000000	0.159965	0.000686	12.1
44	-1.010479	0.000000	0.159965	0.000877	12.1
45	-1.011434	0.000000	0.159965	0.000691	12.1
46	-1.010257	0.000000	0.159965	0.000859	12.1
47	-1.010462	0.000000	0.159965	0.000482	12.2
48	-1.010665	0.000000	0.159965	0.000899	12.3
49	-1.009881	0.000000	0.159965	0.000543	12.3
50	-1.010712	0.000000	0.159965	0.000691	12.2
51	-1.010592	0.000000	0.159965	0.000676	12.0
52	-1.011308	0.000000	0.159965	0.001201	11.9
53	-1.010274	0.000000	0.159965	0.000813	12.0
54	-1.011585	0.000000	0.159965	0.000623	12.5
55	-1.010991	0.000000	0.159965	0.000785	13.5
56	-1.010051	0.000000	0.159965	0.000804	14.6
57	-1.011200	0.000000	0.159965	0.000573	13.6
58	-1.010281	0.000000	0.159965	0.001070	12.4
59	-1.010949	0.000000	0.159965	0.000854	12.3
60	-1.011196	0.000000	0.159965	0.000773	12.6
61	-1.010437	0.000000	0.159965	0.000757	13.3
62	-1.010268	0.000000	0.159965	0.000621	13.3
63	-1.010673	0.000000	0.159965	0.000709	13.3
64	-1.010216	0.000000	0.159965	0.001093	13.5
65	-1.011428	0.000000	0.159965	0.000615	13.6
66	-1.009896	0.000000	0.159965	0.000803	12.7
67	-1.011384	0.000000	0.159965	0.000815	13.3
68	-1.010252	0.000000	0.159965	0.000602	13.2
69	-1.010376	0.000000	0.159965	0.000839	12.9
70	-1.011216	0.000000	0.159965	0.000855	13.2
71	-1.010846	0.000000	0.159965	0.000739	13.7
72	-1.010562	0.000000	0.159965	0.000629	14.4
73	-1.010912	0.000000	0.159965	0.000783	16.2
74	-1.010586	0.000000	0.159965	0.000793	14.5
75	-1.010615	0.000000	0.159965	0.000589	13.2
76	-1.010672	0.000000	0.159965	0.000774	14.5
77	-1.011842	0.000000	0.159965	0.000908	14.2
78	-1.010988	0.000000	0.159965	0.000942	13.8
79	-1.011275	0.000000	0.159965	0.000675	13.1
80	-1.010477	0.000000	0.159965	0.001045	12.5
81	-1.010704	0.000000	0.159965	0.000820	12.7
82	-1.011375	0.000000	0.159965	0.000837	12.6
83	-1.010655	0.000000	0.159965	0.000638	13.2
84	-1.010217	0.000000	0.159965	0.000709	13.3
85	-1.010050	0.000000	0.159965	0.000894	13.1
86	-1.010720	0.000000	0.159965	0.000896	12.9
87	-1.010145	0.000000	0.159965	0.000630	13.1
88	-1.010630	0.000000	0.159965	0.000568	12.7
89	-1.011058	0.000000	0.159965	0.000711	13.1
90	-1.011641	0.000000	0.159965	0.000905	12.8
91	-1.010481	0.000000	0.159965	0.000640	12.9
92	-1.010913	0.000000	0.159965	0.000626	12.6
93	-1.010030	0.000000	0.159965	0.000845	12.1
94	-1.010945	0.000000	0.159965	0.000895	12.2
95	-1.010476	0.000000	0.159965	0.000864	12.1
96	-1.010797	0.000000	0.159965	0.001119	12.0
97	-1.010450	0.000000	0.159965	0.000727	12.0
98	-1.010506	0.000000	0.159965	0.000696	12.2
99	-1.010464	0.000000	0.159965	0.000794	12.1
100	-1.010679	0.000000	0.159965	0.001025	12.1
101	-1.011112	0.000000	0.159965	0.000756	12.2
102	-1.010792	0.000000	0.159965	0.000954	12.4
103	-1.009622	0.000000	0.159965	0.000676	12.1
104	-1.010900	0.000000	0.159965	0.000772	12.2
105	-1.011376	0.000000	0.159965	0.000816	12.1
106	-1.010328	0.000000	0.159965	0.000753	12.1
107	-1.011092	0.000000	0.159965	0.000995	12.3
108	-1.010620	0.000000	0.159965	0.000984	12.0
109	-1.010444	0.000000	0.159965	0.000606	12.3
110	-1.011363	0.000000	0.159965	0.000935	12.2
111	-1.010381	0.000000	0.159965	0.000638	12.1
112	-1.010199	0.000000	0.159965	0.000644	11.8
113	-1.010778	0.000000	0.159965	0.000760	11.8
114	-1.010273	0.000000	0.159965	0.000577	11.9
115	-1.010802	0.000000	0.159965	0.001031	11.8
116	-1.011444	0.000000	0.159965	0.000691	11.9
117	-1.010872	0.000000	0.159965	0.000769	12.1
118	-1.010185	0.000000	0.159965	0.000685	12.1
119	-1.011536	0.000000	0.159965	0.000886	12.0
120	-1.010273	0.000000	0.159965	0.000733	12.0
121	-1.010861	0.000000	0.159965	0.000643	12.2
122	-1.011269	0.000000	0.159965	0.000942	12.2
123	-1.009602	0.000000	0.159965	0.000704	12.1
124	-1.010524	0.000000	0.159965	0.000700	11.9
125	-1.010869	0.000000	0.159965	0.000822	11.9
126	-1.011040	0.000000	0.159965	0.001063	11.8
127	-1.010815	0.000000	0.159965	0.000743	12.2
128	-1.009970	0.000000	0.159965	0.000766	11.9
129	-1.011076	0.000000	0.159965	0.001032	12.7
130	-1.011218	0.000000	0.159965	0.000760	12.4
131	-1.010547	0.000000	0.159965	0.000554	12.0
132	-1.010350	0.000000	0.159965	0.000783	11.8
133	-1.009841	0.000000	0.159965	0.000633	12.0
134	-1.010420	0.000000	0.159965	0.000643	12.1
135	-1.010799	0.000000	0.159965	0.000823	12.1
136	-1.011188	0.000000	0.159965	0.000645	11.9
137	-1.010492	0.000000	0.159965	0.000730	11.9
138	-1.011102	0.000000	0.159965	0.000716	12.0
139	-1.010789	0.000000	0.159965	0.001018	12.0
140	-1.010527	0.000000	0.159965	0.000723	11.9
141	-1.010467	0.000000	0.159965	0.000898	11.9
142	-1.011042	0.000000	0.159965	0.000989	11.9
143	-1.011161	0.000000	0.159965	0.000837	12.1
144	-1.010213	0.000000	0.159965	0.000634	11.9
145	-1.010601	0.000000	0.159965	0.000844	11.9
146	-1.011419	0.000000	0.159965	0.000751	12.1
147	-1.010239	0.000000	0.159965	0.000687	12.0
148	-1.010455	0.000000	0.159965	0.000677	12.0
149	-1.010020	0.000000	0.159965	0.000746	11.8
150	-1.011152	0.000000	0.159965	0.000933	11.9
151	-1.011307	0.000000	0.159965	0.000611	12.0
152	-1.010084	0.000000	0.159965	0.000949	11.9
153	-1.009917	0.000000	0.159965	0.000845	12.0
154	-1.010847	0.000000	0.159965	0.000777	11.9
155	-1.011816	0.000000	0.159965	0.000971	11.8
156	-1.010515	0.000000	0.159965	0.000894	11.9
157	-1.010379	0.000000	0.159965	0.000738	11.9
158	-1.010496	0.000000	0.159965	0.000894	11.9
159	-1.010795	0.000000	0.159965	0.000810	11.8
160	-1.010891	0.000000	0.159965	0.000771	12.0
161	-1.010487	0.000000	0.159965	0.000549	11.9
162	-1.010799	0.000000	0.159965	0.000856	11.9
163	-1.010811	0.000000	0.159965	0.000486	11.9
164	-1.010977	0.000000	0.159965	0.000664	11.9
165	-1.010122	0.000000	0.159965	0.000745	11.9
166	-1.010491	0.000000	0.159965	0.001145	11.8
167	-1.010076	0.000000	0.159965	0.000757	11.9
168	-1.011872	0.000000	0.159965	0.000882	12.0
169	-1.011087	0.000000	0.159965	0.001189	12.1
170	-1.010493	0.000000	0.159965	0.000805	12.0
171	-1.010487	0.000000	0.159965	0.000688	11.9
172	-1.010884	0.000000	0.159965	0.000584	11.8
173	-1.010926	0.000000	0.159965	0.000758	12.0
174	-1.011326	0.000000	0.159965	0.000773	11.8
175	-1.010609	0.000000	0.159965	0.000802	11.8
176	-1.010103	0.000000	0.159965	0.000771	11.9
177	-1.011353	0.000000	0.159965	0.000845	11.8
178	-1.010497	0.000000	0.159965	0.000649	11.8
179	-1.010267	0.000000	0.159965	0.000640	11.9
180	-1.010474	0.000000	0.159965	0.000813	11.8
181	-1.009766	0.000000	0.159965	0.000717	11.9
182	-1.010215	0.000000	0.159965	0.000554	11.8
183	-1.009880	0.000000	0.159965	0.000912	11.9
184	-1.011026	0.000000	0.159965	0.000959	11.8
185	-1.010821	0.000000	0.159965	0.000778	11.8
186	-1.010177	0.000000	0.159965	0.000754	11.8
187	-1.010540	0.000000	0.159965	0.000672	11.9
188	-1.011321	0.000000	0.159965	0.000771	11.8
189	-1.010879	0.000000	0.159965	0.000972	11.7
190	-1.011458	0.000000	0.159965	0.000520	11.8
191	-1.010349	0.000000	0.159965	0.000983	11.9
192	-1.010734	0.000000	0.159965	0.001169	12.0
193	-1.011121	0.000000	0.159965	0.000717	11.9
194	-1.011082	0.000000	0.159965	0.000820	12.0
