1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.054031	0.000000	0.159965	0.004491	570.5
1	-0.054730	0.000000	0.159965	0.004124	3.0
2	-0.054759	0.000000	0.159965	0.006822	3.0
3	-0.050820	0.000000	0.159965	0.006669	3.0
4	-0.050461	0.000000	0.159965	0.004824	3.0
5	-0.056469	0.000000	0.159965	0.003258	3.1
6	-0.053468	0.000000	0.159965	0.004181	3.1
7	-0.053393	1.000000	0.155547	0.003740	3.2
8	-0.054046	0.200000	0.159054	0.007742	3.7
9	-0.054241	0.000000	0.159965	0.009975	3.8
10	-0.055253	1.000000	0.155547	0.009526	4.0
11	-0.054758	0.200000	0.159054	0.005305	4.2
12	-0.053760	0.000000	0.159965	0.005978	4.3
13	-0.054179	0.000000	0.159965	0.006711	4.9
14	-0.054855	0.000000	0.159965	0.003432	5.6
15	-0.053849	0.000000	0.159965	0.004298	4.9
16	-0.053262	1.000000	0.155547	0.008974	5.5
17	-0.053807	2.000000	0.151440	0.005186	6.1
18	-0.054425	1.200000	0.154702	0.012069	5.9
19	-0.053753	0.400000	0.158158	0.007783	6.0
20	-0.055749	0.000000	0.159965	0.008001	6.0
21	-0.053048	0.000000	0.159965	0.007595	6.0
22	-0.053045	0.000000	0.159965	0.010360	6.1
23	-0.053534	0.000000	0.159965	0.007269	5.3
24	-0.056130	0.000000	0.159965	0.007068	6.1
25	-0.054614	0.000000	0.159965	0.007836	6.0
26	-0.054720	0.000000	0.159965	0.009025	5.6
27	-0.057942	0.000000	0.159965	0.007621	5.8
28	-0.053403	1.000000	0.155547	0.003522	5.9
29	-0.053741	2.000000	0.151440	0.008158	5.8
30	-0.053163	1.200000	0.154702	0.007411	5.7
31	-0.053747	0.400000	0.158158	0.008683	5.7
32	-0.054511	0.000000	0.159965	0.006071	5.4
33	-0.058360	0.000000	0.159965	0.006263	5.2
34	-0.052107	0.000000	0.159965	0.002366	5.2
35	-0.052552	0.000000	0.159965	0.014762	4.7
36	-0.054174	1.000000	0.155547	0.010868	4.8
37	-0.055740	0.200000	0.159054	0.008050	5.1
38	-0.054332	0.000000	0.159965	0.006385	5.9
39	-0.053455	0.000000	0.159965	0.009122	6.1
40	-0.055199	0.000000	0.159965	0.008953	6.0
41	-0.053214	0.000000	0.159965	0.004780	5.9
42	-0.049632	0.000000	0.159965	0.009106	5.4
43	-0.049552	0.000000	0.159965	0.005892	5.3
44	-0.054976	0.000000	0.159965	0.005288	5.4
45	-0.057843	0.000000	0.159965	0.003278	6.1
46	-0.051813	0.000000	0.159965	0.004323	6.2
47	-0.049943	0.000000	0.159965	0.007226	5.9
48	-0.058470	0.000000	0.159965	0.008122	6.0
49	-0.053519	0.000000	0.159965	0.012692	6.2
50	-0.054905	0.000000	0.159965	0.001994	6.0
51	-0.054319	0.000000	0.159965	0.011667	5.7
52	-0.053309	0.000000	0.159965	0.003892	6.1
