1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-1.019115	0.000000	0.159965	0.000795	31.9
1	-1.018871	0.000000	0.159965	0.000862	19.4
2	-1.018819	0.000000	0.159965	0.000638	18.9
3	-1.019284	0.000000	0.159965	0.000716	19.0
4	-1.019561	0.000000	0.159965	0.000869	18.9
5	-1.019125	0.000000	0.159965	0.000883	19.3
6	-1.018407	0.000000	0.159965	0.000780	19.3
7	-1.018573	0.000000	0.159965	0.000980	19.4
8	-1.018951	0.000000	0.159965	0.000888	19.3
9	-1.018844	0.000000	0.159965	0.000937	19.2
10	-1.019254	0.000000	0.159965	0.000937	19.1
11	-1.018844	0.000000	0.159965	0.000939	18.9
12	-1.019413	0.000000	0.159965	0.001009	19.0
13	-1.018874	0.000000	0.159965	0.000807	19.1
14	-1.018858	0.000000	0.159965	0.000646	19.7
15	-1.019116	0.000000	0.159965	0.001059	19.3
16	-1.018402	0.000000	0.159965	0.000891	19.2
17	-1.018764	0.000000	0.159965	0.000868	19.2
18	-1.018601	0.000000	0.159965	0.000676	19.5
19	-1.018681	0.000000	0.159965	0.000905	19.1
20	-1.019352	0.000000	0.159965	0.000684	18.9
21	-1.018614	0.000000	0.159965	0.000956	18.7
22	-1.019390	0.000000	0.159965	0.000856	18.9
23	-1.019045	0.000000	0.159965	0.000798	18.9
24	-1.019383	0.000000	0.159965	0.000859	19.0
25	-1.018565	0.000000	0.159965	0.000869	18.7
26	-1.019012	0.000000	0.159965	0.000832	18.7
27	-1.018626	0.000000	0.159965	0.000686	18.6
28	-1.019247	0.000000	0.159965	0.000982	18.7
29	-1.019294	0.000000	0.159965	0.000762	18.9
30	-1.019059	0.000000	0.159965	0.000821	18.7
31	-1.019023	0.000000	0.159965	0.001039	19.1
32	-1.018729	0.000000	0.159965	0.000850	18.7
33	-1.018840	0.000000	0.159965	0.000997	18.7
34	-1.019360	0.000000	0.159965	0.000945	18.7
35	-1.019000	0.000000	0.159965	0.000706	18.7
36	-1.019114	0.000000	0.159965	0.000817	18.9
37	-1.018826	0.000000	0.159965	0.001088	18.9
38	-1.018960	0.000000	0.159965	0.000748	19.0
39	-1.019163	0.000000	0.159965	0.001051	18.7
40	-1.019092	0.000000	0.159965	0.000955	18.9
41	-1.019044	0.000000	0.159965	0.000896	18.8
42	-1.019076	0.000000	0.159965	0.000876	18.7
43	-1.018800	0.000000	0.159965	0.000892	18.7
44	-1.019190	0.000000	0.159965	0.000788	18.8
45	-1.018974	0.000000	0.159965	0.000892	18.6
46	-1.019107	0.000000	0.159965	0.000918	19.2
47	-1.019004	0.000000	0.159965	0.000982	18.9
48	-1.018931	0.000000	0.159965	0.000704	18.7
49	-1.018689	0.000000	0.159965	0.000988	18.7
50	-1.018999	0.000000	0.159965	0.000823	18.9
51	-1.018923	0.000000	0.159965	0.001094	19.1
52	-1.018545	0.000000	0.159965	0.000898	19.2
53	-1.018922	0.000000	0.159965	0.000750	18.7
54	-1.018572	0.000000	0.159965	0.000944	18.7
55	-1.018444	0.000000	0.159965	0.001078	18.9
56	-1.019043	0.000000	0.159965	0.000715	19.2
57	-1.018609	0.000000	0.159965	0.001055	18.8
58	-1.019054	0.000000	0.159965	0.000909	18.9
59	-1.018490	0.000000	0.159965	0.000803	18.8
60	-1.018604	0.000000	0.159965	0.000930	18.6
61	-1.019065	0.000000	0.159965	0.000737	18.7
62	-1.019045	0.000000	0.159965	0.000683	18.7
63	-1.018836	0.000000	0.159965	0.000836	18.7
64	-1.019322	0.000000	0.159965	0.000792	18.8
65	-1.019102	0.000000	0.159965	0.001007	19.2
66	-1.019149	0.000000	0.159965	0.000797	19.2
67	-1.018499	0.000000	0.159965	0.001081	19.0
68	-1.018595	0.000000	0.159965	0.000944	18.9
69	-1.018585	0.000000	0.159965	0.001001	18.8
70	-1.018523	0.000000	0.159965	0.000847	18.7
71	-1.019136	0.000000	0.159965	0.000919	18.8
72	-1.018897	0.000000	0.159965	0.001048	18.8
73	-1.018375	0.000000	0.159965	0.000853	18.7
74	-1.018903	0.000000	0.159965	0.000937	18.9
75	-1.019159	0.000000	0.159965	0.000853	19.0
76	-1.018930	0.000000	0.159965	0.000827	19.2
77	-1.018858	0.000000	0.159965	0.000970	18.8
78	-1.018690	0.000000	0.159965	0.000938	18.7
79	-1.018947	0.000000	0.159965	0.000736	19.3
80	-1.019279	0.000000	0.159965	0.000990	18.9
81	-1.019268	0.000000	0.159965	0.001135	18.7
82	-1.019432	0.000000	0.159965	0.001017	18.6
83	-1.019045	0.000000	0.159965	0.001045	19.0
84	-1.018434	0.000000	0.159965	0.001000	18.7
85	-1.019020	0.000000	0.159965	0.000837	19.2
86	-1.018727	0.000000	0.159965	0.000766	18.7
87	-1.018592	0.000000	0.159965	0.001179	19.1
88	-1.018447	0.000000	0.159965	0.000966	18.8
89	-1.018761	0.000000	0.159965	0.000877	18.7
90	-1.018796	0.000000	0.159965	0.000861	19.3
91	-1.018941	0.000000	0.159965	0.000703	19.3
92	-1.018867	0.000000	0.159965	0.000757	19.1
93	-1.019342	0.000000	0.159965	0.000842	18.8
94	-1.018722	0.000000	0.159965	0.000846	18.7
95	-1.018631	0.000000	0.159965	0.000790	18.9
96	-1.018942	0.000000	0.159965	0.000673	18.9
97	-1.019205	0.000000	0.159965	0.000878	19.1
98	-1.018906	0.000000	0.159965	0.000887	18.8
99	-1.018676	0.000000	0.159965	0.000841	18.7
100	-1.018693	0.000000	0.159965	0.000885	19.0
101	-1.019110	0.000000	0.159965	0.000823	18.7
102	-1.018871	0.000000	0.159965	0.000803	18.8
103	-1.018969	0.000000	0.159965	0.000837	19.0
104	-1.018915	0.000000	0.159965	0.001229	18.7
105	-1.018844	0.000000	0.159965	0.001152	18.8
106	-1.019146	0.000000	0.159965	0.000771	18.9
107	-1.018609	0.000000	0.159965	0.000912	18.7
108	-1.018907	0.000000	0.159965	0.000833	18.8
109	-1.018682	0.000000	0.159965	0.001080	18.8
110	-1.019403	0.000000	0.159965	0.000755	19.1
111	-1.019218	0.000000	0.159965	0.000920	18.8
112	-1.018599	0.000000	0.159965	0.000866	18.6
113	-1.018467	0.000000	0.159965	0.000766	19.1
114	-1.019033	0.000000	0.159965	0.000754	18.9
115	-1.018817	0.000000	0.159965	0.000815	18.7
116	-1.018912	0.000000	0.159965	0.001104	18.7
117	-1.019189	0.000000	0.159965	0.000982	18.7
118	-1.019240	0.000000	0.159965	0.000956	19.3
119	-1.018957	0.000000	0.159965	0.000754	18.7
120	-1.018197	0.000000	0.159965	0.001142	18.7
121	-1.018777	0.000000	0.159965	0.000814	18.8
122	-1.019538	0.000000	0.159965	0.000788	18.7
123	-1.019111	0.000000	0.159965	0.000893	18.8
124	-1.018853	0.000000	0.159965	0.000968	18.7
125	-1.018887	0.000000	0.159965	0.000884	18.6
126	-1.019507	0.000000	0.159965	0.000730	18.6
127	-1.019097	0.000000	0.159965	0.000878	19.1
128	-1.019161	0.000000	0.159965	0.000865	18.7
129	-1.018569	0.000000	0.159965	0.000718	18.9
130	-1.018817	0.000000	0.159965	0.000829	18.7
131	-1.019150	0.000000	0.159965	0.000632	18.9
132	-1.018338	0.000000	0.159965	0.000986	18.9
133	-1.019264	0.000000	0.159965	0.001115	18.9
134	-1.018797	0.000000	0.159965	0.000900	18.7
135	-1.019570	0.000000	0.159965	0.000878	18.7
136	-1.018704	0.000000	0.159965	0.001027	19.0
137	-1.018902	0.000000	0.159965	0.000880	18.7
138	-1.019365	0.000000	0.159965	0.000880	18.7
139	-1.019103	0.000000	0.159965	0.000804	18.7
140	-1.018826	0.000000	0.159965	0.000716	18.7
141	-1.019272	0.000000	0.159965	0.000950	19.0
142	-1.018952	0.000000	0.159965	0.000697	18.8
143	-1.018861	0.000000	0.159965	0.000959	19.2
144	-1.019033	0.000000	0.159965	0.000868	18.7
145	-1.019450	0.000000	0.159965	0.000836	18.8
146	-1.018634	0.000000	0.159965	0.000994	18.6
147	-1.019057	0.000000	0.159965	0.000756	18.8
148	-1.018532	0.000000	0.159965	0.001036	18.7
149	-1.018127	0.000000	0.159965	0.000886	18.7
150	-1.018891	0.000000	0.159965	0.000776	18.8
151	-1.019329	0.000000	0.159965	0.000979	18.6
152	-1.018665	0.000000	0.159965	0.000692	18.8
153	-1.018677	0.000000	0.159965	0.000790	18.8
154	-1.018743	0.000000	0.159965	0.000675	19.1
155	-1.018525	0.000000	0.159965	0.001031	18.8
156	-1.019060	0.000000	0.159965	0.000744	18.8
157	-1.018840	0.000000	0.159965	0.000937	18.8
158	-1.019022	0.000000	0.159965	0.000858	18.7
159	-1.018828	0.000000	0.159965	0.001049	18.9
160	-1.019468	0.000000	0.159965	0.000912	19.0
161	-1.019211	0.000000	0.159965	0.001145	18.8
162	-1.019331	0.000000	0.159965	0.000929	18.8
163	-1.018985	0.000000	0.159965	0.001035	18.7
164	-1.019398	0.000000	0.159965	0.000684	18.8
165	-1.019013	0.000000	0.159965	0.000826	18.7
166	-1.018492	0.000000	0.159965	0.000901	18.8
167	-1.019063	0.000000	0.159965	0.000725	19.0
168	-1.018820	0.000000	0.159965	0.000868	18.7
169	-1.018718	0.000000	0.159965	0.000982	18.6
170	-1.019679	0.000000	0.159965	0.000818	18.8
171	-1.019045	0.000000	0.159965	0.000835	18.8
172	-1.018905	0.000000	0.159965	0.001084	19.1
173	-1.018806	0.000000	0.159965	0.000660	18.7
174	-1.018402	0.000000	0.159965	0.000700	19.0
175	-1.018993	0.000000	0.159965	0.001118	18.7
176	-1.019029	0.000000	0.159965	0.000802	18.8
177	-1.019376	0.000000	0.159965	0.000742	19.1
178	-1.019115	0.000000	0.159965	0.000959	18.7
179	-1.019404	0.000000	0.159965	0.001163	19.2
180	-1.019056	0.000000	0.159965	0.000760	18.7
181	-1.019102	0.000000	0.159965	0.000746	18.7
182	-1.019225	0.000000	0.159965	0.000666	18.7
183	-1.018635	0.000000	0.159965	0.000609	18.8
184	-1.018747	0.000000	0.159965	0.000752	18.8
185	-1.018755	0.000000	0.159965	0.000808	18.9
186	-1.019048	0.000000	0.159965	0.000816	18.8
187	-1.018955	0.000000	0.159965	0.000698	18.8
188	-1.018227	0.000000	0.159965	0.000946	18.7
189	-1.018825	0.000000	0.159965	0.000659	19.0
190	-1.018477	0.000000	0.159965	0.000848	18.8
191	-1.018947	0.000000	0.159965	0.001025	18.8
192	-1.019496	0.000000	0.159965	0.001116	18.7
193	-1.019534	0.000000	0.159965	0.000800	18.8
194	-1.019380	0.000000	0.159965	0.001157	18.8
195	-1.018514	0.000000	0.159965	0.000789	19.1
196	-1.019606	0.000000	0.159965	0.000749	19.0
197	-1.019098	0.000000	0.159965	0.001018	19.1
198	-1.019364	0.000000	0.159965	0.001010	18.7
199	-1.019126	0.000000	0.159965	0.001267	19.1
200	-1.018731	0.000000	0.159965	0.000878	18.9
201	-1.018628	0.000000	0.159965	0.000729	18.7
202	-1.018654	0.000000	0.159965	0.000987	18.6
203	-1.019358	0.000000	0.159965	0.000918	19.0
204	-1.019074	0.000000	0.159965	0.001029	18.6
205	-1.019124	0.000000	0.159965	0.000758	18.9
206	-1.018495	0.000000	0.159965	0.000985	18.8
207	-1.018688	0.000000	0.159965	0.001113	19.1
208	-1.018647	0.000000	0.159965	0.001194	19.0
209	-1.018758	0.000000	0.159965	0.000839	19.3
210	-1.018796	0.000000	0.159965	0.000956	18.9
211	-1.018991	0.000000	0.159965	0.000902	18.7
212	-1.018728	0.000000	0.159965	0.001057	19.3
213	-1.018940	0.000000	0.159965	0.001091	19.0
214	-1.018514	0.000000	0.159965	0.000808	18.8
215	-1.019349	0.000000	0.159965	0.000814	18.7
216	-1.018541	0.000000	0.159965	0.001206	19.0
217	-1.019165	0.000000	0.159965	0.000773	18.8
218	-1.018906	0.000000	0.159965	0.001012	18.6
219	-1.019074	0.000000	0.159965	0.000648	18.6
220	-1.019166	0.000000	0.159965	0.000840	19.1
221	-1.018749	0.000000	0.159965	0.000773	18.7
222	-1.018986	0.000000	0.159965	0.001038	18.7
223	-1.018657	0.000000	0.159965	0.001090	18.7
224	-1.018549	0.000000	0.159965	0.000877	18.6
225	-1.019349	0.000000	0.159965	0.000747	18.8
226	-1.018683	0.000000	0.159965	0.000728	18.7
227	-1.018379	0.000000	0.159965	0.000666	18.8
228	-1.019227	0.000000	0.159965	0.000898	18.7
229	-1.018157	0.000000	0.159965	0.000744	18.7
230	-1.019010	0.000000	0.159965	0.000941	19.1
231	-1.018607	0.000000	0.159965	0.000791	18.6
232	-1.019361	0.000000	0.159965	0.000867	18.7
233	-1.018764	0.000000	0.159965	0.000930	18.8
234	-1.018816	0.000000	0.159965	0.000794	18.7
235	-1.018900	0.000000	0.159965	0.000884	18.7
236	-1.018961	0.000000	0.159965	0.000744	18.7
237	-1.018916	0.000000	0.159965	0.001087	18.7
238	-1.018991	0.000000	0.159965	0.000771	18.7
239	-1.019201	0.000000	0.159965	0.000859	18.8
240	-1.018907	0.000000	0.159965	0.000710	18.8
241	-1.019170	0.000000	0.159965	0.000947	18.8
242	-1.019068	0.000000	0.159965	0.000758	18.6
243	-1.018911	0.000000	0.159965	0.000859	18.6
244	-1.019256	0.000000	0.159965	0.000794	18.7
245	-1.019100	0.000000	0.159965	0.001074	18.7
246	-1.018917	0.000000	0.159965	0.000898	18.7
247	-1.019147	0.000000	0.159965	0.000769	18.7
248	-1.019472	0.000000	0.159965	0.001025	18.7
249	-1.019265	0.000000	0.159965	0.000806	19.2
250	-1.019041	0.000000	0.159965	0.000753	18.6
