1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.042793	0.000000	0.159965	0.001895	3.1
1	-0.047837	0.000000	0.159965	0.003861	1.6
2	-0.046063	0.000000	0.159965	0.001727	1.8
3	-0.043362	0.000000	0.159965	0.001988	2.2
4	-0.047432	0.000000	0.159965	0.002568	2.0
5	-0.047035	0.000000	0.159965	0.002874	2.0
6	-0.048020	0.000000	0.159965	0.001195	1.9
7	-0.043303	0.000000	0.159965	0.001057	2.0
8	-0.048745	0.000000	0.159965	0.002117	2.2
9	-0.049839	0.000000	0.159965	0.001979	2.0
10	-0.050416	0.000000	0.159965	0.002786	1.9
11	-0.044801	0.000000	0.159965	0.003593	2.1
12	-0.048618	0.000000	0.159965	0.002554	2.1
13	-0.046849	0.000000	0.159965	0.003252	2.1
14	-0.042698	0.000000	0.159965	0.002853	2.0
15	-0.049240	0.000000	0.159965	0.002322	2.1
16	-0.045860	0.000000	0.159965	0.002374	2.1
17	-0.047901	0.000000	0.159965	0.002441	2.1
18	-0.046980	0.000000	0.159965	0.001281	2.0
19	-0.048846	0.000000	0.159965	0.002559	2.2
20	-0.046294	0.000000	0.159965	0.005169	2.6
21	-0.049855	0.000000	0.159965	0.002874	2.7
22	-0.047521	0.000000	0.159965	0.003529	2.8
23	-0.047246	0.000000	0.159965	0.003391	2.8
24	-0.047881	0.000000	0.159965	0.003305	2.9
25	-0.045728	0.000000	0.159965	0.002473	3.0
26	-0.046935	0.000000	0.159965	0.002276	2.6
27	-0.041499	0.000000	0.159965	0.001267	2.7
28	-0.042845	0.000000	0.159965	0.001724	2.4
29	-0.051858	0.000000	0.159965	0.003689	2.4
30	-0.046102	0.000000	0.159965	0.002635	2.4
31	-0.048527	0.000000	0.159965	0.002806	2.2
32	-0.047444	1.000000	0.155547	0.003340	2.4
33	-0.045477	2.000000	0.151440	0.002865	2.1
34	-0.049314	1.200000	0.154702	0.002029	2.2
35	-0.050050	0.400000	0.158158	0.001946	2.2
36	-0.045520	0.000000	0.159965	0.003000	2.1
37	-0.048547	0.000000	0.159965	0.002813	2.1
38	-0.046227	0.000000	0.159965	0.002011	2.2
39	-0.043938	0.000000	0.159965	0.004278	2.1
40	-0.052532	0.000000	0.159965	0.002902	1.8
41	-0.048749	0.000000	0.159965	0.003566	2.3
42	-0.044183	0.000000	0.159965	0.003707	2.1
43	-0.047284	0.000000	0.159965	0.002395	2.4
44	-0.048849	0.000000	0.159965	0.003768	2.2
45	-0.046975	0.000000	0.159965	0.003789	2.6
46	-0.046525	0.000000	0.159965	0.001701	2.4
47	-0.048279	0.000000	0.159965	0.003276	2.4
