1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-1.011128	0.000000	0.159965	0.000340	24.1
1	-1.010680	0.000000	0.159965	0.000403	22.8
2	-1.010812	0.000000	0.159965	0.000372	22.8
3	-1.010974	0.000000	0.159965	0.000386	22.7
4	-1.011063	0.000000	0.159965	0.000371	22.7
5	-1.010622	0.000000	0.159965	0.000369	22.7
6	-1.011503	0.000000	0.159965	0.000392	22.7
7	-1.011028	0.000000	0.159965	0.000440	22.8
8	-1.011168	0.000000	0.159965	0.000397	22.8
9	-1.010766	0.000000	0.159965	0.000348	22.7
10	-1.010620	0.000000	0.159965	0.000438	22.6
11	-1.011110	0.000000	0.159965	0.000375	22.9
12	-1.010663	0.000000	0.159965	0.000329	22.8
13	-1.011375	0.000000	0.159965	0.000476	22.7
14	-1.010901	0.000000	0.159965	0.000429	22.7
15	-1.011124	0.000000	0.159965	0.000370	22.8
16	-1.010752	0.000000	0.159965	0.000317	22.8
17	-1.010857	0.000000	0.159965	0.000365	22.9
18	-1.010971	0.000000	0.159965	0.000401	23.2
19	-1.011372	0.000000	0.159965	0.000318	25.4
20	-1.010555	0.000000	0.159965	0.000436	23.0
21	-1.010687	0.000000	0.159965	0.000429	22.7
22	-1.010874	0.000000	0.159965	0.000363	24.2
23	-1.010892	0.000000	0.159965	0.000356	22.7
24	-1.010882	0.000000	0.159965	0.000368	22.8
25	-1.011288	0.000000	0.159965	0.000433	22.9
26	-1.010947	0.000000	0.159965	0.000350	22.9
27	-1.010974	0.000000	0.159965	0.000416	22.7
28	-1.010663	0.000000	0.159965	0.000338	22.8
29	-1.010819	0.000000	0.159965	0.000408	22.5
30	-1.010827	0.000000	0.159965	0.000389	22.0
31	-1.010895	0.000000	0.159965	0.000396	22.0
32	-1.010739	0.000000	0.159965	0.000415	22.0
33	-1.010711	0.000000	0.159965	0.000372	22.1
34	-1.011075	0.000000	0.159965	0.000379	24.4
35	-1.011002	0.000000	0.159965	0.000452	22.1
36	-1.011293	0.000000	0.159965	0.000462	21.9
37	-1.010653	0.000000	0.159965	0.000323	22.1
38	-1.011253	0.000000	0.159965	0.000379	22.2
39	-1.010471	0.000000	0.159965	0.000388	22.5
40	-1.011080	0.000000	0.159965	0.000431	22.5
41	-1.011372	0.000000	0.159965	0.000411	23.2
42	-1.011192	0.000000	0.159965	0.000312	23.0
43	-1.011356	0.000000	0.159965	0.000389	23.0
44	-1.010890	0.000000	0.159965	0.000370	23.0
45	-1.010988	0.000000	0.159965	0.000464	22.9
46	-1.010925	0.000000	0.159965	0.000328	23.0
47	-1.011087	0.000000	0.159965	0.000373	23.3
48	-1.011178	0.000000	0.159965	0.000459	22.8
49	-1.010832	0.000000	0.159965	0.000290	22.8
50	-1.010917	0.000000	0.159965	0.000296	22.9
51	-1.011061	0.000000	0.159965	0.000364	22.9
52	-1.010714	0.000000	0.159965	0.000347	22.8
53	-1.011126	0.000000	0.159965	0.000360	23.2
54	-1.010972	0.000000	0.159965	0.000364	22.8
55	-1.010945	0.000000	0.159965	0.000314	22.8
56	-1.010633	0.000000	0.159965	0.000550	22.8
57	-1.010824	0.000000	0.159965	0.000436	22.7
58	-1.010604	0.000000	0.159965	0.000374	22.6
59	-1.010666	0.000000	0.159965	0.000369	22.8
60	-1.010760	0.000000	0.159965	0.000226	22.7
61	-1.010757	0.000000	0.159965	0.000333	22.7
62	-1.010756	0.000000	0.159965	0.000498	22.8
63	-1.010647	0.000000	0.159965	0.000325	22.7
64	-1.010980	0.000000	0.159965	0.000375	22.7
65	-1.010525	0.000000	0.159965	0.000339	22.8
66	-1.011059	0.000000	0.159965	0.000308	22.6
67	-1.010610	0.000000	0.159965	0.000480	22.7
68	-1.010798	0.000000	0.159965	0.000423	22.8
69	-1.010823	0.000000	0.159965	0.000385	22.6
70	-1.011332	0.000000	0.159965	0.000324	23.1
71	-1.011402	0.000000	0.159965	0.000417	22.8
72	-1.011266	0.000000	0.159965	0.000448	22.8
73	-1.010975	0.000000	0.159965	0.000405	22.7
74	-1.011128	0.000000	0.159965	0.000331	22.7
75	-1.010781	0.000000	0.159965	0.000313	22.5
76	-1.010879	0.000000	0.159965	0.000440	22.5
77	-1.010805	0.000000	0.159965	0.000355	22.6
78	-1.010767	0.000000	0.159965	0.000335	22.6
79	-1.010822	0.000000	0.159965	0.000347	22.5
80	-1.010961	0.000000	0.159965	0.000371	22.7
81	-1.010648	0.000000	0.159965	0.000293	22.7
82	-1.011227	0.000000	0.159965	0.000398	22.5
83	-1.010720	0.000000	0.159965	0.000501	22.3
84	-1.011093	0.000000	0.159965	0.000267	22.2
85	-1.011375	0.000000	0.159965	0.000334	22.3
86	-1.010978	0.000000	0.159965	0.000383	22.6
87	-1.010862	0.000000	0.159965	0.000442	22.5
88	-1.010666	0.000000	0.159965	0.000385	22.5
89	-1.010674	0.000000	0.159965	0.000318	22.6
90	-1.011115	0.000000	0.159965	0.000373	22.4
91	-1.010714	0.000000	0.159965	0.000274	22.6
92	-1.011006	0.000000	0.159965	0.000393	22.4
93	-1.011086	0.000000	0.159965	0.000355	22.3
94	-1.010822	0.000000	0.159965	0.000487	22.3
95	-1.011097	0.000000	0.159965	0.000362	22.8
96	-1.011302	0.000000	0.159965	0.000340	22.6
97	-1.010908	0.000000	0.159965	0.000338	22.8
98	-1.011151	0.000000	0.159965	0.000373	23.0
99	-1.011048	0.000000	0.159965	0.000432	22.9
100	-1.010999	0.000000	0.159965	0.000485	22.3
101	-1.010519	0.000000	0.159965	0.000352	22.4
102	-1.010857	0.000000	0.159965	0.000397	22.1
103	-1.010844	0.000000	0.159965	0.000387	22.2
104	-1.010772	0.000000	0.159965	0.000298	22.7
105	-1.010593	0.000000	0.159965	0.000369	22.0
106	-1.010812	0.000000	0.159965	0.000412	22.0
