1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-1.007586	0.000000	0.159965	0.000379	22.9
1	-1.007554	0.000000	0.159965	0.000475	21.4
2	-1.007670	0.000000	0.159965	0.000590	21.7
3	-1.007546	0.000000	0.159965	0.000438	22.1
4	-1.007892	0.000000	0.159965	0.000488	22.2
5	-1.007530	0.000000	0.159965	0.000427	21.9
6	-1.007895	0.000000	0.159965	0.000621	24.4
7	-1.007822	0.000000	0.159965	0.000493	22.1
8	-1.007136	0.000000	0.159965	0.000543	21.7
9	-1.007401	0.000000	0.159965	0.000533	22.0
10	-1.007426	0.000000	0.159965	0.000456	22.0
11	-1.007699	0.000000	0.159965	0.000624	22.1
12	-1.007809	0.000000	0.159965	0.000445	22.1
13	-1.007538	0.000000	0.159965	0.000436	21.9
14	-1.007481	0.000000	0.159965	0.000621	22.2
15	-1.007844	0.000000	0.159965	0.000552	22.2
16	-1.007370	0.000000	0.159965	0.000485	21.9
17	-1.007782	0.000000	0.159965	0.000499	21.2
18	-1.007592	0.000000	0.159965	0.000583	21.3
19	-1.007341	0.000000	0.159965	0.000669	21.4
20	-1.007727	0.000000	0.159965	0.000438	21.6
21	-1.007989	0.000000	0.159965	0.000419	21.3
22	-1.007718	0.000000	0.159965	0.000561	21.4
23	-1.008442	0.000000	0.159965	0.000588	21.3
24	-1.007933	0.000000	0.159965	0.000530	21.5
25	-1.007750	0.000000	0.159965	0.000645	21.4
26	-1.007596	0.000000	0.159965	0.000387	21.4
27	-1.007388	0.000000	0.159965	0.000526	21.3
28	-1.007649	0.000000	0.159965	0.000436	21.3
29	-1.007994	0.000000	0.159965	0.000705	21.4
30	-1.008134	0.000000	0.159965	0.000606	21.5
31	-1.007901	0.000000	0.159965	0.000440	21.4
32	-1.007756	0.000000	0.159965	0.000513	21.4
33	-1.007722	0.000000	0.159965	0.000432	21.3
34	-1.007638	0.000000	0.159965	0.000470	21.5
35	-1.008030	0.000000	0.159965	0.000500	21.4
36	-1.007576	0.000000	0.159965	0.000503	21.3
37	-1.007225	0.000000	0.159965	0.000469	21.4
38	-1.007671	0.000000	0.159965	0.000533	21.9
39	-1.007892	0.000000	0.159965	0.000591	21.4
40	-1.007537	0.000000	0.159965	0.000526	21.3
41	-1.007826	0.000000	0.159965	0.000430	21.4
42	-1.008165	0.000000	0.159965	0.000637	21.3
43	-1.007712	0.000000	0.159965	0.000459	21.4
44	-1.007668	0.000000	0.159965	0.000639	21.5
45	-1.007352	0.000000	0.159965	0.000490	21.6
46	-1.007960	0.000000	0.159965	0.000426	21.4
47	-1.007683	0.000000	0.159965	0.000537	21.3
48	-1.007229	0.000000	0.159965	0.000588	21.4
49	-1.008028	0.000000	0.159965	0.000455	21.3
50	-1.007730	0.000000	0.159965	0.000527	21.5
51	-1.007853	0.000000	0.159965	0.000613	21.7
52	-1.007335	0.000000	0.159965	0.000552	21.5
53	-1.007327	0.000000	0.159965	0.000324	21.3
54	-1.007752	0.000000	0.159965	0.000596	21.3
55	-1.007622	0.000000	0.159965	0.000370	21.5
56	-1.007483	0.000000	0.159965	0.000583	21.4
57	-1.007816	0.000000	0.159965	0.000479	21.7
58	-1.007785	0.000000	0.159965	0.000476	21.8
59	-1.007570	0.000000	0.159965	0.000484	21.8
60	-1.007893	0.000000	0.159965	0.000494	21.8
61	-1.007939	0.000000	0.159965	0.000595	21.8
62	-1.007751	0.000000	0.159965	0.000561	21.8
63	-1.007895	0.000000	0.159965	0.000569	21.7
64	-1.008002	0.000000	0.159965	0.000686	21.4
65	-1.007690	0.000000	0.159965	0.000551	21.3
66	-1.008236	0.000000	0.159965	0.000510	21.8
67	-1.007811	0.000000	0.159965	0.000735	21.8
68	-1.007554	0.000000	0.159965	0.000469	21.9
69	-1.007929	0.000000	0.159965	0.000466	21.8
70	-1.007827	0.000000	0.159965	0.000713	21.6
71	-1.008336	0.000000	0.159965	0.000554	21.5
72	-1.007801	0.000000	0.159965	0.000522	21.3
73	-1.007425	0.000000	0.159965	0.000395	21.5
74	-1.007950	0.000000	0.159965	0.000534	21.3
75	-1.007517	0.000000	0.159965	0.000607	21.3
76	-1.007866	0.000000	0.159965	0.000503	21.8
77	-1.007602	0.000000	0.159965	0.000466	21.3
78	-1.007608	0.000000	0.159965	0.000577	21.4
79	-1.007893	0.000000	0.159965	0.000553	21.5
80	-1.007327	0.000000	0.159965	0.000399	21.3
81	-1.007745	0.000000	0.159965	0.000568	21.3
82	-1.007478	0.000000	0.159965	0.000459	21.3
83	-1.008076	0.000000	0.159965	0.000343	21.4
84	-1.007929	0.000000	0.159965	0.000593	21.4
85	-1.008021	0.000000	0.159965	0.000502	21.5
86	-1.007669	0.000000	0.159965	0.000505	21.4
87	-1.007408	0.000000	0.159965	0.000532	21.3
88	-1.007514	0.000000	0.159965	0.000708	21.4
89	-1.007784	0.000000	0.159965	0.000483	21.4
90	-1.008110	0.000000	0.159965	0.000559	21.4
91	-1.007507	0.000000	0.159965	0.000535	21.6
92	-1.007867	0.000000	0.159965	0.000617	21.5
93	-1.008284	0.000000	0.159965	0.000567	21.3
94	-1.007861	0.000000	0.159965	0.000526	21.5
95	-1.007678	0.000000	0.159965	0.000568	21.4
96	-1.007682	0.000000	0.159965	0.000481	21.3
97	-1.007971	0.000000	0.159965	0.000666	22.2
98	-1.007779	0.000000	0.159965	0.000528	21.8
99	-1.007934	0.000000	0.159965	0.000519	21.8
100	-1.007829	0.000000	0.159965	0.000708	22.0
101	-1.007693	0.000000	0.159965	0.000555	21.4
102	-1.007384	0.000000	0.159965	0.000405	21.4
103	-1.008024	0.000000	0.159965	0.000493	21.7
104	-1.007890	0.000000	0.159965	0.000435	21.3
105	-1.008163	0.000000	0.159965	0.000472	21.3
106	-1.007578	0.000000	0.159965	0.000433	21.2
107	-1.007655	0.000000	0.159965	0.000422	21.3
108	-1.007587	0.000000	0.159965	0.000552	21.3
109	-1.007698	0.000000	0.159965	0.000432	21.4
110	-1.007957	0.000000	0.159965	0.000548	21.2
111	-1.007801	0.000000	0.159965	0.000484	21.4
112	-1.007714	0.000000	0.159965	0.000675	21.4
113	-1.007347	0.000000	0.159965	0.000481	21.3
114	-1.007769	0.000000	0.159965	0.000633	21.3
115	-1.007648	0.000000	0.159965	0.000511	21.3
116	-1.007712	0.000000	0.159965	0.000591	21.2
117	-1.007777	0.000000	0.159965	0.000442	21.3
118	-1.007597	0.000000	0.159965	0.000467	21.3
119	-1.007623	0.000000	0.159965	0.000437	21.5
120	-1.007457	0.000000	0.159965	0.000513	21.3
121	-1.007320	0.000000	0.159965	0.000411	21.3
122	-1.007744	0.000000	0.159965	0.000564	21.4
123	-1.007489	0.000000	0.159965	0.000535	21.4
124	-1.008021	0.000000	0.159965	0.000502	21.3
125	-1.007445	0.000000	0.159965	0.000373	21.3
126	-1.007817	0.000000	0.159965	0.000544	21.7
127	-1.008158	0.000000	0.159965	0.000527	21.3
128	-1.007740	0.000000	0.159965	0.000423	21.2
129	-1.008306	0.000000	0.159965	0.000451	21.3
130	-1.007714	0.000000	0.159965	0.000504	21.4
131	-1.007640	0.000000	0.159965	0.000595	21.3
132	-1.007699	0.000000	0.159965	0.000456	21.3
133	-1.007006	0.000000	0.159965	0.000437	21.3
134	-1.007640	0.000000	0.159965	0.000481	21.3
135	-1.007411	0.000000	0.159965	0.000380	21.3
136	-1.007944	0.000000	0.159965	0.000517	21.2
137	-1.007947	0.000000	0.159965	0.000481	21.3
138	-1.007640	0.000000	0.159965	0.000349	21.2
139	-1.008113	0.000000	0.159965	0.000606	21.3
140	-1.008069	0.000000	0.159965	0.000511	21.3
141	-1.007969	0.000000	0.159965	0.000445	21.3
142	-1.007607	0.000000	0.159965	0.000426	21.2
143	-1.007569	0.000000	0.159965	0.000444	21.3
144	-1.007659	0.000000	0.159965	0.000437	22.1
145	-1.007478	0.000000	0.159965	0.000425	21.8
146	-1.007675	0.000000	0.159965	0.000601	21.3
147	-1.007876	0.000000	0.159965	0.000404	21.2
148	-1.007871	0.000000	0.159965	0.000466	21.5
149	-1.008033	0.000000	0.159965	0.000473	21.4
150	-1.007537	0.000000	0.159965	0.000505	21.3
151	-1.007277	0.000000	0.159965	0.000419	21.4
152	-1.007716	0.000000	0.159965	0.000496	21.3
153	-1.008122	0.000000	0.159965	0.000487	21.3
154	-1.007154	0.000000	0.159965	0.000528	21.5
155	-1.007585	0.000000	0.159965	0.000524	21.3
156	-1.007603	0.000000	0.159965	0.000505	21.4
157	-1.007783	0.000000	0.159965	0.000549	21.5
158	-1.008149	0.000000	0.159965	0.000735	21.8
159	-1.007746	0.000000	0.159965	0.000463	21.9
160	-1.007909	0.000000	0.159965	0.000628	21.3
161	-1.007863	0.000000	0.159965	0.000529	21.2
162	-1.007902	0.000000	0.159965	0.000511	21.3
163	-1.007881	0.000000	0.159965	0.000651	21.4
164	-1.007596	0.000000	0.159965	0.000501	21.3
165	-1.007736	0.000000	0.159965	0.000420	21.3
166	-1.007831	0.000000	0.159965	0.000531	21.3
167	-1.007605	0.000000	0.159965	0.000618	21.3
168	-1.007719	0.000000	0.159965	0.000580	21.7
169	-1.007834	0.000000	0.159965	0.000516	21.6
170	-1.007952	0.000000	0.159965	0.000580	21.4
171	-1.007954	0.000000	0.159965	0.000625	21.3
172	-1.007750	0.000000	0.159965	0.000552	21.4
173	-1.008037	0.000000	0.159965	0.000620	21.3
174	-1.007483	0.000000	0.159965	0.000463	21.3
175	-1.007926	0.000000	0.159965	0.000551	21.3
176	-1.008407	0.000000	0.159965	0.000541	21.3
177	-1.007783	0.000000	0.159965	0.000540	21.3
178	-1.008140	0.000000	0.159965	0.000591	21.3
179	-1.007747	0.000000	0.159965	0.000534	21.3
180	-1.007793	0.000000	0.159965	0.000526	21.2
181	-1.007435	0.000000	0.159965	0.000633	21.3
182	-1.008053	0.000000	0.159965	0.000571	21.3
183	-1.007426	0.000000	0.159965	0.000410	21.4
184	-1.007860	0.000000	0.159965	0.000551	21.3
185	-1.007435	0.000000	0.159965	0.000598	21.3
186	-1.007787	0.000000	0.159965	0.000584	22.4
187	-1.007732	0.000000	0.159965	0.000542	21.3
188	-1.007497	0.000000	0.159965	0.000572	21.6
189	-1.007370	0.000000	0.159965	0.000418	21.3
190	-1.007812	0.000000	0.159965	0.000595	21.4
191	-1.007834	0.000000	0.159965	0.000550	21.4
192	-1.007440	0.000000	0.159965	0.000699	21.2
193	-1.007629	0.000000	0.159965	0.000519	21.3
194	-1.007671	0.000000	0.159965	0.000600	21.3
195	-1.007341	0.000000	0.159965	0.000621	21.3
196	-1.007708	0.000000	0.159965	0.000493	21.3
197	-1.007549	0.000000	0.159965	0.000350	21.3
198	-1.007474	0.000000	0.159965	0.000482	21.3
199	-1.008040	0.000000	0.159965	0.000454	21.3
200	-1.007603	0.000000	0.159965	0.000577	21.3
201	-1.007490	0.000000	0.159965	0.000647	21.3
202	-1.007709	0.000000	0.159965	0.000585	21.3
203	-1.007517	0.000000	0.159965	0.000536	21.7
204	-1.008173	0.000000	0.159965	0.000553	21.3
205	-1.007942	0.000000	0.159965	0.000589	21.3
206	-1.008090	0.000000	0.159965	0.000549	21.3
207	-1.007295	0.000000	0.159965	0.000511	21.3
208	-1.007602	0.000000	0.159965	0.000529	21.3
209	-1.007713	0.000000	0.159965	0.000626	21.3
