1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-1.037696	0.000000	0.159965	0.002466	12.7
1	-1.037494	0.000000	0.159965	0.002383	11.0
2	-1.039339	0.000000	0.159965	0.002144	10.3
3	-1.037661	0.000000	0.159965	0.002323	10.4
4	-1.038009	0.000000	0.159965	0.002179	10.3
5	-1.038681	0.000000	0.159965	0.002305	10.3
6	-1.038026	0.000000	0.159965	0.002627	10.4
7	-1.037156	0.000000	0.159965	0.002316	10.5
8	-1.037284	0.000000	0.159965	0.002614	10.4
9	-1.036717	0.000000	0.159965	0.002517	10.4
10	-1.035657	0.000000	0.159965	0.002114	10.5
11	-1.037002	0.000000	0.159965	0.002622	10.3
12	-1.038707	0.000000	0.159965	0.002329	10.4
13	-1.037072	0.000000	0.159965	0.002571	10.6
14	-1.036488	0.000000	0.159965	0.002701	10.4
15	-1.036871	0.000000	0.159965	0.002389	10.6
16	-1.037055	0.000000	0.159965	0.002332	10.5
17	-1.036188	0.000000	0.159965	0.002087	10.5
18	-1.037696	0.000000	0.159965	0.002217	10.2
19	-1.037275	0.000000	0.159965	0.002269	10.4
20	-1.037165	0.000000	0.159965	0.002014	10.4
21	-1.036565	0.000000	0.159965	0.002470	10.3
22	-1.037103	0.000000	0.159965	0.002565	11.5
23	-1.036428	0.000000	0.159965	0.002387	10.6
24	-1.037845	0.000000	0.159965	0.002664	10.4
25	-1.036998	0.000000	0.159965	0.002397	10.5
26	-1.036095	0.000000	0.159965	0.002500	10.4
27	-1.039097	0.000000	0.159965	0.002301	10.3
28	-1.037192	0.000000	0.159965	0.002581	10.3
29	-1.038647	0.000000	0.159965	0.002090	10.4
30	-1.036458	0.000000	0.159965	0.002307	10.4
31	-1.036036	0.000000	0.159965	0.002611	10.4
32	-1.037708	0.000000	0.159965	0.002408	10.3
33	-1.037468	0.000000	0.159965	0.002387	10.5
34	-1.037547	0.000000	0.159965	0.002466	10.2
35	-1.037580	0.000000	0.159965	0.002494	10.3
36	-1.037254	0.000000	0.159965	0.002582	10.2
37	-1.038264	0.000000	0.159965	0.002495	10.2
38	-1.037720	0.000000	0.159965	0.002697	10.3
39	-1.036939	0.000000	0.159965	0.002674	10.2
40	-1.038705	0.000000	0.159965	0.002662	10.2
41	-1.036762	0.000000	0.159965	0.002486	10.3
42	-1.036693	0.000000	0.159965	0.002441	10.3
43	-1.036455	0.000000	0.159965	0.002764	10.2
44	-1.037916	0.000000	0.159965	0.002333	10.3
45	-1.037151	0.000000	0.159965	0.002334	10.2
46	-1.037016	0.000000	0.159965	0.002396	10.3
47	-1.036686	0.000000	0.159965	0.002392	10.4
48	-1.037615	0.000000	0.159965	0.002456	10.3
49	-1.037310	0.000000	0.159965	0.002485	10.3
50	-1.036873	0.000000	0.159965	0.002436	10.3
51	-1.036725	0.000000	0.159965	0.002562	10.3
52	-1.037177	0.000000	0.159965	0.002339	10.3
53	-1.037293	0.000000	0.159965	0.002257	10.3
54	-1.037818	0.000000	0.159965	0.002284	10.2
55	-1.037021	0.000000	0.159965	0.002596	10.2
56	-1.036117	0.000000	0.159965	0.002174	10.3
57	-1.037836	0.000000	0.159965	0.002345	10.4
58	-1.036764	0.000000	0.159965	0.002375	10.5
59	-1.037047	0.000000	0.159965	0.002268	10.6
60	-1.037249	0.000000	0.159965	0.002610	10.5
61	-1.034754	0.000000	0.159965	0.002446	10.4
62	-1.037490	0.000000	0.159965	0.002319	10.5
63	-1.036308	0.000000	0.159965	0.002278	10.4
64	-1.036736	0.000000	0.159965	0.002397	10.6
65	-1.038581	0.000000	0.159965	0.002398	10.4
66	-1.037791	0.000000	0.159965	0.002366	10.6
67	-1.037919	0.000000	0.159965	0.002284	10.5
68	-1.037454	0.000000	0.159965	0.002221	10.5
69	-1.035884	0.000000	0.159965	0.002230	10.4
70	-1.037217	0.000000	0.159965	0.002329	10.3
71	-1.037420	0.000000	0.159965	0.002855	10.7
72	-1.037809	0.000000	0.159965	0.002005	10.3
73	-1.036202	0.000000	0.159965	0.002378	10.4
74	-1.037150	0.000000	0.159965	0.002269	10.4
75	-1.037642	0.000000	0.159965	0.002420	10.4
76	-1.036344	0.000000	0.159965	0.002315	10.3
77	-1.036945	0.000000	0.159965	0.002432	10.4
78	-1.036597	0.000000	0.159965	0.002368	10.4
79	-1.037579	0.000000	0.159965	0.002697	10.5
80	-1.036637	0.000000	0.159965	0.002527	10.4
81	-1.036327	0.000000	0.159965	0.002568	10.5
82	-1.037162	0.000000	0.159965	0.002074	10.4
83	-1.038381	0.000000	0.159965	0.002697	10.2
84	-1.035707	0.000000	0.159965	0.002499	10.3
85	-1.039077	0.000000	0.159965	0.002479	10.3
86	-1.036233	0.000000	0.159965	0.002611	10.3
87	-1.039005	0.000000	0.159965	0.002418	10.3
88	-1.036535	0.000000	0.159965	0.002265	10.2
89	-1.037897	0.000000	0.159965	0.002351	10.2
90	-1.037184	0.000000	0.159965	0.002129	10.2
91	-1.036882	0.000000	0.159965	0.002466	10.3
92	-1.037688	0.000000	0.159965	0.002539	10.2
93	-1.037518	0.000000	0.159965	0.002546	10.3
94	-1.036479	0.000000	0.159965	0.002603	10.3
95	-1.037705	0.000000	0.159965	0.002446	10.4
96	-1.037737	0.000000	0.159965	0.002553	10.3
97	-1.037806	0.000000	0.159965	0.002266	10.2
98	-1.036877	0.000000	0.159965	0.002371	10.3
99	-1.035989	0.000000	0.159965	0.002384	10.4
100	-1.037305	0.000000	0.159965	0.002637	10.4
101	-1.036747	0.000000	0.159965	0.002522	10.2
102	-1.037497	0.000000	0.159965	0.002487	10.4
103	-1.036633	0.000000	0.159965	0.002292	10.3
104	-1.036847	0.000000	0.159965	0.002622	10.5
105	-1.036700	0.000000	0.159965	0.002238	10.3
106	-1.036070	0.000000	0.159965	0.002490	10.3
107	-1.036644	0.000000	0.159965	0.002408	10.2
108	-1.037360	0.000000	0.159965	0.002564	10.2
109	-1.036594	0.000000	0.159965	0.002693	10.3
110	-1.038220	0.000000	0.159965	0.002362	10.5
111	-1.036776	0.000000	0.159965	0.002374	10.4
112	-1.036413	0.000000	0.159965	0.002843	10.4
113	-1.036618	0.000000	0.159965	0.002394	10.3
114	-1.037393	0.000000	0.159965	0.002397	10.3
115	-1.038135	0.000000	0.159965	0.002225	10.4
116	-1.037853	0.000000	0.159965	0.002481	10.2
117	-1.038237	0.000000	0.159965	0.002547	10.5
118	-1.037444	0.000000	0.159965	0.002161	10.5
119	-1.036322	0.000000	0.159965	0.002228	10.9
120	-1.037469	0.000000	0.159965	0.002272	10.4
121	-1.039402	0.000000	0.159965	0.002468	10.4
122	-1.038183	0.000000	0.159965	0.002284	10.4
123	-1.037550	0.000000	0.159965	0.002408	10.4
124	-1.037166	0.000000	0.159965	0.002349	10.4
125	-1.037186	0.000000	0.159965	0.002245	10.6
126	-1.036954	0.000000	0.159965	0.002112	10.3
127	-1.038259	0.000000	0.159965	0.002559	10.5
128	-1.037456	0.000000	0.159965	0.002447	10.3
129	-1.037741	0.000000	0.159965	0.002346	10.4
130	-1.038486	0.000000	0.159965	0.002243	10.3
131	-1.038167	0.000000	0.159965	0.002533	10.4
132	-1.036285	0.000000	0.159965	0.002571	10.4
133	-1.035648	0.000000	0.159965	0.002018	10.4
134	-1.037551	0.000000	0.159965	0.002424	10.2
135	-1.037105	0.000000	0.159965	0.002357	10.3
136	-1.036300	0.000000	0.159965	0.002238	10.3
137	-1.038010	0.000000	0.159965	0.002322	10.3
138	-1.038171	0.000000	0.159965	0.002461	10.4
139	-1.036809	0.000000	0.159965	0.002466	10.3
140	-1.036991	0.000000	0.159965	0.002577	10.2
141	-1.037615	0.000000	0.159965	0.002452	10.3
142	-1.037137	0.000000	0.159965	0.002755	10.3
143	-1.037142	0.000000	0.159965	0.002318	11.1
144	-1.036723	0.000000	0.159965	0.002148	10.3
145	-1.036959	0.000000	0.159965	0.002255	10.2
146	-1.038307	0.000000	0.159965	0.002595	10.2
147	-1.036436	0.000000	0.159965	0.002394	10.1
148	-1.037672	0.000000	0.159965	0.002412	10.3
149	-1.037576	0.000000	0.159965	0.002486	10.3
150	-1.037132	0.000000	0.159965	0.002559	10.1
151	-1.038256	0.000000	0.159965	0.002345	10.3
152	-1.037946	0.000000	0.159965	0.002580	10.2
153	-1.037112	0.000000	0.159965	0.002313	10.2
154	-1.038388	0.000000	0.159965	0.002874	10.3
155	-1.038163	0.000000	0.159965	0.002456	10.2
156	-1.035978	0.000000	0.159965	0.002231	10.2
157	-1.037553	0.000000	0.159965	0.002570	10.2
158	-1.038313	0.000000	0.159965	0.002801	10.2
159	-1.037958	0.000000	0.159965	0.002268	10.1
160	-1.036743	0.000000	0.159965	0.002675	10.2
161	-1.036611	0.000000	0.159965	0.002638	10.3
162	-1.036058	0.000000	0.159965	0.002369	10.2
