1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-1.031991	0.000000	0.159965	0.002727	17.3
1	-1.033580	0.000000	0.159965	0.003030	11.1
2	-1.031231	0.000000	0.159965	0.002365	11.0
3	-1.031764	0.000000	0.159965	0.002915	10.9
4	-1.032278	0.000000	0.159965	0.002070	11.1
5	-1.032080	0.000000	0.159965	0.002394	11.1
6	-1.032853	0.000000	0.159965	0.002720	11.0
7	-1.033223	0.000000	0.159965	0.002569	11.2
8	-1.033576	0.000000	0.159965	0.002670	11.1
9	-1.033653	0.000000	0.159965	0.002782	11.6
10	-1.031616	0.000000	0.159965	0.002646	11.4
11	-1.032480	0.000000	0.159965	0.002627	11.4
12	-1.032024	0.000000	0.159965	0.002530	11.3
13	-1.033903	0.000000	0.159965	0.002487	11.3
14	-1.032527	0.000000	0.159965	0.002994	11.5
15	-1.031608	0.000000	0.159965	0.002717	11.9
16	-1.031914	0.000000	0.159965	0.002163	11.7
17	-1.033339	0.000000	0.159965	0.002942	11.6
18	-1.032018	0.000000	0.159965	0.002884	11.3
19	-1.034071	0.000000	0.159965	0.002820	11.5
20	-1.031931	0.000000	0.159965	0.002853	11.4
21	-1.032155	0.000000	0.159965	0.002320	11.2
22	-1.033462	0.000000	0.159965	0.002272	11.4
23	-1.031993	0.000000	0.159965	0.002875	11.3
24	-1.031529	0.000000	0.159965	0.002558	11.6
25	-1.033886	0.000000	0.159965	0.002898	11.4
26	-1.032350	0.000000	0.159965	0.002492	11.5
27	-1.033613	0.000000	0.159965	0.002543	12.1
28	-1.031173	0.000000	0.159965	0.003123	11.5
29	-1.032219	0.000000	0.159965	0.002586	11.5
30	-1.033210	0.000000	0.159965	0.002597	11.3
31	-1.033368	0.000000	0.159965	0.002521	11.4
32	-1.032011	0.000000	0.159965	0.003194	11.5
33	-1.032645	0.000000	0.159965	0.002215	11.5
34	-1.033303	0.000000	0.159965	0.002726	11.3
35	-1.032411	0.000000	0.159965	0.002563	11.2
36	-1.032373	0.000000	0.159965	0.002734	11.3
37	-1.031876	0.000000	0.159965	0.002280	11.2
38	-1.033168	0.000000	0.159965	0.002597	11.1
39	-1.033281	0.000000	0.159965	0.002657	11.1
40	-1.032410	0.000000	0.159965	0.002936	11.0
41	-1.033051	0.000000	0.159965	0.002656	11.1
42	-1.033379	0.000000	0.159965	0.002514	11.1
43	-1.033223	0.000000	0.159965	0.002766	11.2
44	-1.031405	0.000000	0.159965	0.002497	11.3
45	-1.031957	0.000000	0.159965	0.002432	11.2
46	-1.032045	0.000000	0.159965	0.002383	11.2
47	-1.033737	0.000000	0.159965	0.002402	11.2
48	-1.032226	0.000000	0.159965	0.002548	11.1
49	-1.033268	0.000000	0.159965	0.002261	11.1
50	-1.031456	0.000000	0.159965	0.002838	11.1
51	-1.031957	0.000000	0.159965	0.002606	11.3
52	-1.032477	0.000000	0.159965	0.002506	11.3
53	-1.033381	0.000000	0.159965	0.002860	11.1
54	-1.032052	0.000000	0.159965	0.002543	12.0
55	-1.032511	0.000000	0.159965	0.002752	11.1
56	-1.032958	0.000000	0.159965	0.002723	11.1
57	-1.033097	0.000000	0.159965	0.002576	11.1
58	-1.031984	0.000000	0.159965	0.002546	11.0
59	-1.033510	0.000000	0.159965	0.002206	11.3
60	-1.032604	0.000000	0.159965	0.002711	11.5
61	-1.033295	0.000000	0.159965	0.003081	11.4
62	-1.031695	0.000000	0.159965	0.002387	11.6
63	-1.033391	0.000000	0.159965	0.002584	11.2
64	-1.032857	0.000000	0.159965	0.002566	11.1
65	-1.032151	0.000000	0.159965	0.002471	11.2
66	-1.033394	0.000000	0.159965	0.002833	11.1
67	-1.033797	0.000000	0.159965	0.002087	11.0
68	-1.032473	0.000000	0.159965	0.002839	11.1
69	-1.031671	0.000000	0.159965	0.002555	11.0
70	-1.033142	0.000000	0.159965	0.002719	11.1
71	-1.033749	0.000000	0.159965	0.002922	11.1
72	-1.032704	0.000000	0.159965	0.002626	11.1
73	-1.030911	0.000000	0.159965	0.002515	11.1
74	-1.031940	0.000000	0.159965	0.002420	11.3
75	-1.033116	0.000000	0.159965	0.002513	11.9
76	-1.032864	0.000000	0.159965	0.002719	11.6
77	-1.032092	0.000000	0.159965	0.002434	11.0
78	-1.032866	0.000000	0.159965	0.002352	11.0
79	-1.032755	0.000000	0.159965	0.002868	11.1
80	-1.033572	0.000000	0.159965	0.002230	11.1
81	-1.033014	0.000000	0.159965	0.002378	11.2
82	-1.031663	0.000000	0.159965	0.002318	10.9
83	-1.032764	0.000000	0.159965	0.002896	11.1
84	-1.031496	0.000000	0.159965	0.002584	10.9
85	-1.032806	0.000000	0.159965	0.002798	11.0
86	-1.032796	0.000000	0.159965	0.002540	11.1
87	-1.033725	0.000000	0.159965	0.003182	11.0
88	-1.033673	0.000000	0.159965	0.002885	11.1
89	-1.032960	0.000000	0.159965	0.002709	11.2
90	-1.033960	0.000000	0.159965	0.002498	11.3
91	-1.032209	0.000000	0.159965	0.002524	11.1
92	-1.033163	0.000000	0.159965	0.002765	11.2
93	-1.033862	0.000000	0.159965	0.002677	11.2
94	-1.032964	0.000000	0.159965	0.002904	11.2
95	-1.032470	0.000000	0.159965	0.002290	11.2
96	-1.033276	0.000000	0.159965	0.002623	11.2
97	-1.031931	0.000000	0.159965	0.002799	11.1
98	-1.032535	0.000000	0.159965	0.002710	11.2
99	-1.032303	0.000000	0.159965	0.002387	11.2
100	-1.033099	0.000000	0.159965	0.002519	11.1
101	-1.033595	0.000000	0.159965	0.002399	11.1
102	-1.033329	0.000000	0.159965	0.002754	11.3
103	-1.031757	0.000000	0.159965	0.002649	11.1
104	-1.031890	0.000000	0.159965	0.002552	11.2
105	-1.034416	0.000000	0.159965	0.002720	11.1
106	-1.033034	0.000000	0.159965	0.002728	11.1
107	-1.033571	0.000000	0.159965	0.002811	11.1
108	-1.032314	0.000000	0.159965	0.002522	11.1
109	-1.030789	0.000000	0.159965	0.002572	11.1
110	-1.032695	0.000000	0.159965	0.002776	11.1
111	-1.032570	0.000000	0.159965	0.002787	11.2
112	-1.033174	0.000000	0.159965	0.002267	11.1
113	-1.034408	0.000000	0.159965	0.002884	11.1
114	-1.034202	0.000000	0.159965	0.002412	11.2
115	-1.033141	0.000000	0.159965	0.002451	11.0
116	-1.032054	0.000000	0.159965	0.002556	11.0
117	-1.035026	0.000000	0.159965	0.002778	11.1
118	-1.031979	0.000000	0.159965	0.002519	11.0
119	-1.032823	0.000000	0.159965	0.002657	11.0
120	-1.033460	0.000000	0.159965	0.002546	11.0
121	-1.034468	0.000000	0.159965	0.002447	11.1
122	-1.033043	0.000000	0.159965	0.002293	11.1
123	-1.031106	0.000000	0.159965	0.002613	11.0
124	-1.032332	0.000000	0.159965	0.002711	11.1
125	-1.033570	0.000000	0.159965	0.002772	11.0
126	-1.032602	0.000000	0.159965	0.002136	11.2
127	-1.032899	0.000000	0.159965	0.002534	11.2
128	-1.032951	0.000000	0.159965	0.002692	11.0
129	-1.033370	0.000000	0.159965	0.002581	11.3
130	-1.033459	0.000000	0.159965	0.002954	11.1
131	-1.032188	0.000000	0.159965	0.002838	11.1
132	-1.032110	0.000000	0.159965	0.002319	11.1
133	-1.032735	0.000000	0.159965	0.002624	11.2
134	-1.031265	0.000000	0.159965	0.002656	11.1
135	-1.032763	0.000000	0.159965	0.002636	11.3
136	-1.033079	0.000000	0.159965	0.002919	11.5
137	-1.032571	0.000000	0.159965	0.002620	11.6
138	-1.033609	0.000000	0.159965	0.002272	11.5
139	-1.032806	0.000000	0.159965	0.002851	11.2
140	-1.033447	0.000000	0.159965	0.002536	11.2
141	-1.032652	0.000000	0.159965	0.002838	11.2
142	-1.033199	0.000000	0.159965	0.003189	11.3
143	-1.033081	0.000000	0.159965	0.002466	11.5
144	-1.033224	0.000000	0.159965	0.002735	11.8
145	-1.031659	0.000000	0.159965	0.002494	11.7
146	-1.032786	0.000000	0.159965	0.002836	11.7
147	-1.032764	0.000000	0.159965	0.002740	11.9
148	-1.031388	0.000000	0.159965	0.002448	12.0
149	-1.032352	0.000000	0.159965	0.002439	11.5
150	-1.032147	0.000000	0.159965	0.002350	11.2
151	-1.033259	0.000000	0.159965	0.002910	11.5
152	-1.033233	0.000000	0.159965	0.002409	11.3
153	-1.034147	0.000000	0.159965	0.002649	11.1
154	-1.032994	0.000000	0.159965	0.002291	11.1
155	-1.033539	0.000000	0.159965	0.002668	11.2
156	-1.033516	0.000000	0.159965	0.002370	11.2
157	-1.032370	0.000000	0.159965	0.002883	11.2
158	-1.031881	0.000000	0.159965	0.002256	11.1
159	-1.032704	0.000000	0.159965	0.002643	11.1
160	-1.031512	0.000000	0.159965	0.002479	11.3
161	-1.033171	0.000000	0.159965	0.002620	11.1
162	-1.032293	0.000000	0.159965	0.002843	11.2
163	-1.033186	0.000000	0.159965	0.002798	11.2
164	-1.032689	0.000000	0.159965	0.002635	11.2
165	-1.034689	0.000000	0.159965	0.002509	11.2
166	-1.033293	0.000000	0.159965	0.002389	11.1
167	-1.032473	0.000000	0.159965	0.002638	11.1
168	-1.032765	0.000000	0.159965	0.002555	11.1
169	-1.033385	0.000000	0.159965	0.002828	11.0
170	-1.031688	0.000000	0.159965	0.002259	11.2
171	-1.031859	0.000000	0.159965	0.002652	11.2
172	-1.032928	0.000000	0.159965	0.002971	11.1
173	-1.034096	0.000000	0.159965	0.002620	11.2
174	-1.033247	0.000000	0.159965	0.003358	11.1
175	-1.032121	0.000000	0.159965	0.002736	11.1
176	-1.032637	0.000000	0.159965	0.002796	11.3
177	-1.032422	0.000000	0.159965	0.002635	11.0
178	-1.032678	0.000000	0.159965	0.002460	11.1
179	-1.033106	0.000000	0.159965	0.002360	11.3
180	-1.032684	0.000000	0.159965	0.002338	11.0
181	-1.033128	0.000000	0.159965	0.002622	11.2
182	-1.032400	0.000000	0.159965	0.002414	11.1
183	-1.031587	0.000000	0.159965	0.002484	11.2
184	-1.032784	0.000000	0.159965	0.002711	11.3
185	-1.032028	0.000000	0.159965	0.002955	11.2
186	-1.032933	0.000000	0.159965	0.002359	11.1
187	-1.033997	0.000000	0.159965	0.002437	11.1
188	-1.032554	0.000000	0.159965	0.002311	11.2
189	-1.032751	0.000000	0.159965	0.002178	11.1
190	-1.031916	0.000000	0.159965	0.002474	11.1
191	-1.032448	0.000000	0.159965	0.002454	11.3
192	-1.032633	0.000000	0.159965	0.002599	11.3
193	-1.032358	0.000000	0.159965	0.002261	11.3
194	-1.033350	0.000000	0.159965	0.003012	11.2
195	-1.033852	0.000000	0.159965	0.002635	11.1
196	-1.032873	0.000000	0.159965	0.002494	11.1
197	-1.032920	0.000000	0.159965	0.002592	11.3
198	-1.033580	0.000000	0.159965	0.002866	11.5
199	-1.033201	0.000000	0.159965	0.002558	11.6
200	-1.031780	0.000000	0.159965	0.002837	11.4
201	-1.031657	0.000000	0.159965	0.002503	11.3
202	-1.032900	0.000000	0.159965	0.002714	11.0
203	-1.032951	0.000000	0.159965	0.002642	11.1
204	-1.033319	0.000000	0.159965	0.002684	11.1
205	-1.031084	0.000000	0.159965	0.002888	11.0
206	-1.033972	0.000000	0.159965	0.002488	11.2
207	-1.032927	0.000000	0.159965	0.002632	11.1
208	-1.032305	0.000000	0.159965	0.002624	11.0
209	-1.033496	0.000000	0.159965	0.002704	11.0
210	-1.033466	0.000000	0.159965	0.002432	11.1
211	-1.033687	0.000000	0.159965	0.003021	11.2
212	-1.032607	0.000000	0.159965	0.002757	11.1
213	-1.032249	0.000000	0.159965	0.002503	11.1
214	-1.032805	0.000000	0.159965	0.002773	11.2
215	-1.032838	0.000000	0.159965	0.002708	11.1
216	-1.033466	0.000000	0.159965	0.002786	11.2
217	-1.032006	0.000000	0.159965	0.002394	11.2
218	-1.033197	0.000000	0.159965	0.003142	11.3
219	-1.032159	0.000000	0.159965	0.002893	11.3
220	-1.031803	0.000000	0.159965	0.002619	11.2
221	-1.031710	0.000000	0.159965	0.002552	11.3
222	-1.032359	0.000000	0.159965	0.002574	11.1
223	-1.032374	0.000000	0.159965	0.002799	11.0
224	-1.032022	0.000000	0.159965	0.002584	11.2
225	-1.033481	0.000000	0.159965	0.002679	11.2
226	-1.034220	0.000000	0.159965	0.002887	11.0
227	-1.032402	0.000000	0.159965	0.002625	11.1
228	-1.032833	0.000000	0.159965	0.002880	11.0
229	-1.032932	0.000000	0.159965	0.002901	11.1
230	-1.032453	0.000000	0.159965	0.002589	11.2
231	-1.034284	0.000000	0.159965	0.003018	11.2
232	-1.032980	0.000000	0.159965	0.002557	11.1
233	-1.032504	0.000000	0.159965	0.002727	11.2
234	-1.031649	0.000000	0.159965	0.002235	11.2
235	-1.032471	0.000000	0.159965	0.002612	11.3
236	-1.033016	0.000000	0.159965	0.002857	11.2
237	-1.032368	0.000000	0.159965	0.002683	11.2
238	-1.032586	0.000000	0.159965	0.002054	11.1
239	-1.030655	0.000000	0.159965	0.002718	11.1
240	-1.033135	0.000000	0.159965	0.003069	11.2
241	-1.032708	0.000000	0.159965	0.002532	11.1
242	-1.033499	0.000000	0.159965	0.002502	11.1
243	-1.031787	0.000000	0.159965	0.002467	11.2
244	-1.032491	0.000000	0.159965	0.002630	11.1
245	-1.031263	0.000000	0.159965	0.002363	11.3
246	-1.031741	0.000000	0.159965	0.002627	11.3
247	-1.032619	0.000000	0.159965	0.002742	11.2
248	-1.033280	0.000000	0.159965	0.002430	11.2
249	-1.032459	0.000000	0.159965	0.002380	11.2
250	-1.031264	0.000000	0.159965	0.002439	11.0
251	-1.032380	0.000000	0.159965	0.002796	11.1
252	-1.033308	0.000000	0.159965	0.003107	11.0
253	-1.033777	0.000000	0.159965	0.002937	11.1
254	-1.032382	0.000000	0.159965	0.002802	11.0
255	-1.033190	0.000000	0.159965	0.002715	11.0
256	-1.033208	0.000000	0.159965	0.002344	11.1
257	-1.033022	0.000000	0.159965	0.002644	11.1
258	-1.032212	0.000000	0.159965	0.002475	11.1
259	-1.032013	0.000000	0.159965	0.002596	11.3
260	-1.031361	0.000000	0.159965	0.002713	11.3
261	-1.032640	0.000000	0.159965	0.002574	11.3
262	-1.032187	0.000000	0.159965	0.002394	11.2
263	-1.031008	0.000000	0.159965	0.002243	11.0
264	-1.032808	0.000000	0.159965	0.002690	11.1
265	-1.033702	0.000000	0.159965	0.002675	11.0
266	-1.033198	0.000000	0.159965	0.002521	11.1
267	-1.032019	0.000000	0.159965	0.002631	11.1
268	-1.032521	0.000000	0.159965	0.002812	11.2
269	-1.033604	0.000000	0.159965	0.002552	11.3
270	-1.032328	0.000000	0.159965	0.002870	11.1
271	-1.033691	0.000000	0.159965	0.002912	11.1
272	-1.033175	0.000000	0.159965	0.002769	11.3
273	-1.033977	0.000000	0.159965	0.003106	11.3
274	-1.033535	0.000000	0.159965	0.002291	11.3
275	-1.033694	0.000000	0.159965	0.003402	11.2
276	-1.033292	0.000000	0.159965	0.002500	11.2
277	-1.032663	0.000000	0.159965	0.002932	11.3
278	-1.032717	0.000000	0.159965	0.002719	11.2
279	-1.033812	0.000000	0.159965	0.002403	11.3
280	-1.032942	0.000000	0.159965	0.002863	11.2
281	-1.033156	0.000000	0.159965	0.002491	11.1
282	-1.032007	0.000000	0.159965	0.002485	11.1
283	-1.031954	0.000000	0.159965	0.002625	11.3
284	-1.032721	0.000000	0.159965	0.002772	11.2
285	-1.032657	0.000000	0.159965	0.002832	11.2
286	-1.032239	0.000000	0.159965	0.002705	11.3
287	-1.033381	0.000000	0.159965	0.002485	11.1
288	-1.031662	0.000000	0.159965	0.002582	11.3
289	-1.032677	0.000000	0.159965	0.002679	11.2
290	-1.032986	0.000000	0.159965	0.002485	11.1
291	-1.031972	0.000000	0.159965	0.002792	11.2
292	-1.033165	0.000000	0.159965	0.003325	11.1
293	-1.033843	0.000000	0.159965	0.002763	11.1
294	-1.033012	0.000000	0.159965	0.002230	11.3
295	-1.031725	0.000000	0.159965	0.001990	11.3
296	-1.033622	0.000000	0.159965	0.003149	11.2
297	-1.033323	0.000000	0.159965	0.002407	11.1
298	-1.033145	0.000000	0.159965	0.002511	11.2
299	-1.031868	0.000000	0.159965	0.002513	11.0
300	-1.032510	0.000000	0.159965	0.002719	11.1
301	-1.033548	0.000000	0.159965	0.002236	11.1
302	-1.032489	0.000000	0.159965	0.003039	11.1
303	-1.034126	0.000000	0.159965	0.002827	11.1
304	-1.032786	0.000000	0.159965	0.002654	11.2
305	-1.032358	0.000000	0.159965	0.002634	11.4
306	-1.033360	0.000000	0.159965	0.002530	11.2
307	-1.032631	0.000000	0.159965	0.002361	11.2
308	-1.031678	0.000000	0.159965	0.002787	11.2
309	-1.032331	0.000000	0.159965	0.002467	11.0
310	-1.032755	0.000000	0.159965	0.002469	11.1
311	-1.032720	0.000000	0.159965	0.002301	11.1
312	-1.033803	0.000000	0.159965	0.003166	11.0
313	-1.031535	0.000000	0.159965	0.002743	11.4
314	-1.032925	0.000000	0.159965	0.002792	11.2
315	-1.033790	0.000000	0.159965	0.002300	11.3
316	-1.033388	0.000000	0.159965	0.002754	11.2
317	-1.032817	0.000000	0.159965	0.002765	11.3
318	-1.033029	0.000000	0.159965	0.002902	12.9
319	-1.031732	0.000000	0.159965	0.002846	17.5
320	-1.032382	0.000000	0.159965	0.002560	12.2
321	-1.033880	0.000000	0.159965	0.002459	23.2
322	-1.032479	0.000000	0.159965	0.002642	25.2
323	-1.033352	0.000000	0.159965	0.002459	15.0
324	-1.033909	0.000000	0.159965	0.002371	11.7
325	-1.033817	0.000000	0.159965	0.002450	15.8
326	-1.032858	0.000000	0.159965	0.002381	21.8
327	-1.033203	0.000000	0.159965	0.002264	15.5
328	-1.031080	0.000000	0.159965	0.002997	11.8
329	-1.033876	0.000000	0.159965	0.002574	11.2
330	-1.033250	0.000000	0.159965	0.003177	11.0
331	-1.034380	0.000000	0.159965	0.002403	11.1
332	-1.033090	0.000000	0.159965	0.002628	11.2
333	-1.034133	0.000000	0.159965	0.002580	11.1
334	-1.034154	0.000000	0.159965	0.002659	11.1
335	-1.032437	0.000000	0.159965	0.002598	11.1
336	-1.032639	0.000000	0.159965	0.002743	11.0
337	-1.032029	0.000000	0.159965	0.002316	11.2
338	-1.032084	0.000000	0.159965	0.002689	11.3
339	-1.032222	0.000000	0.159965	0.002332	11.4
340	-1.033054	0.000000	0.159965	0.002474	11.3
341	-1.032604	0.000000	0.159965	0.002778	11.3
342	-1.033562	0.000000	0.159965	0.002655	11.1
343	-1.031885	0.000000	0.159965	0.003037	11.3
344	-1.031710	0.000000	0.159965	0.002086	11.4
345	-1.032789	0.000000	0.159965	0.002835	12.2
346	-1.033406	0.000000	0.159965	0.002337	11.9
347	-1.032735	0.000000	0.159965	0.002547	11.5
348	-1.032359	0.000000	0.159965	0.002706	11.5
349	-1.033684	0.000000	0.159965	0.002660	11.3
350	-1.031948	0.000000	0.159965	0.002384	11.4
351	-1.032560	0.000000	0.159965	0.002429	11.2
352	-1.032154	0.000000	0.159965	0.002659	11.4
353	-1.032779	0.000000	0.159965	0.002557	11.8
354	-1.032463	0.000000	0.159965	0.002226	11.8
355	-1.032712	0.000000	0.159965	0.002537	11.8
356	-1.034026	0.000000	0.159965	0.002556	11.3
357	-1.032769	0.000000	0.159965	0.002646	11.2
358	-1.033020	0.000000	0.159965	0.002740	11.4
359	-1.032593	0.000000	0.159965	0.002524	11.2
360	-1.034359	0.000000	0.159965	0.002700	11.3
361	-1.031956	0.000000	0.159965	0.002611	11.3
362	-1.032976	0.000000	0.159965	0.002425	11.1
363	-1.033321	0.000000	0.159965	0.002490	11.2
364	-1.032554	0.000000	0.159965	0.002670	32.7
365	-1.032601	0.000000	0.159965	0.002573	28.1
366	-1.033829	0.000000	0.159965	0.002574	15.3
367	-1.034107	0.000000	0.159965	0.002633	11.5
368	-1.032140	0.000000	0.159965	0.002393	11.2
369	-1.032227	0.000000	0.159965	0.002610	11.3
370	-1.033312	0.000000	0.159965	0.002413	11.3
371	-1.032936	0.000000	0.159965	0.001976	11.4
372	-1.033516	0.000000	0.159965	0.002419	11.8
373	-1.032078	0.000000	0.159965	0.002847	12.8
374	-1.033225	0.000000	0.159965	0.003059	17.7
375	-1.032405	0.000000	0.159965	0.002833	12.1
376	-1.032691	0.000000	0.159965	0.002633	14.3
377	-1.032979	0.000000	0.159965	0.002574	12.1
378	-1.033519	0.000000	0.159965	0.002454	12.6
379	-1.031657	0.000000	0.159965	0.002834	18.2
380	-1.033258	0.000000	0.159965	0.002606	14.6
381	-1.032946	0.000000	0.159965	0.002516	12.4
382	-1.033240	0.000000	0.159965	0.002568	11.4
383	-1.033551	0.000000	0.159965	0.002504	17.9
384	-1.032788	0.000000	0.159965	0.002676	14.2
385	-1.032505	0.000000	0.159965	0.002606	14.0
386	-1.033413	0.000000	0.159965	0.002677	12.2
387	-1.033843	0.000000	0.159965	0.002633	12.0
388	-1.033017	0.000000	0.159965	0.002715	19.3
389	-1.031272	0.000000	0.159965	0.002739	12.4
390	-1.032632	0.000000	0.159965	0.002948	13.9
391	-1.032461	0.000000	0.159965	0.002697	11.8
392	-1.033772	0.000000	0.159965	0.002375	11.2
393	-1.032939	0.000000	0.159965	0.002695	16.5
394	-1.032848	0.000000	0.159965	0.002746	17.2
395	-1.034259	0.000000	0.159965	0.002070	12.8
396	-1.032754	0.000000	0.159965	0.003050	14.7
397	-1.032695	0.000000	0.159965	0.002678	11.9
398	-1.034207	0.000000	0.159965	0.002638	11.3
399	-1.031523	0.000000	0.159965	0.002462	18.3
400	-1.033156	0.000000	0.159965	0.002848	16.0
401	-1.032038	0.000000	0.159965	0.002360	14.3
402	-1.032809	0.000000	0.159965	0.002228	14.4
403	-1.033912	0.000000	0.159965	0.002709	12.0
404	-1.033572	0.000000	0.159965	0.002703	13.5
405	-1.033216	0.000000	0.159965	0.003189	19.7
406	-1.032237	0.000000	0.159965	0.002961	13.4
407	-1.033504	0.000000	0.159965	0.002137	16.8
408	-1.031852	0.000000	0.159965	0.002491	12.5
409	-1.033063	0.000000	0.159965	0.002961	11.5
410	-1.033874	0.000000	0.159965	0.002577	16.8
