1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-1.016652	0.000000	0.159965	0.000490	37.8
1	-1.016584	0.000000	0.159965	0.000502	23.9
2	-1.016669	0.000000	0.159965	0.000600	21.9
3	-1.017127	0.000000	0.159965	0.000428	22.1
4	-1.016904	0.000000	0.159965	0.000449	22.2
5	-1.016628	0.000000	0.159965	0.000427	22.1
6	-1.016829	0.000000	0.159965	0.000457	21.6
7	-1.016657	0.000000	0.159965	0.000456	21.4
8	-1.017210	0.000000	0.159965	0.000441	22.1
9	-1.016851	0.000000	0.159965	0.000461	21.6
10	-1.016919	0.000000	0.159965	0.000514	21.5
11	-1.017035	0.000000	0.159965	0.000452	21.5
12	-1.017523	0.000000	0.159965	0.000535	21.5
13	-1.016822	0.000000	0.159965	0.000418	21.8
14	-1.016993	0.000000	0.159965	0.000420	21.7
15	-1.016989	0.000000	0.159965	0.000453	21.7
16	-1.016771	0.000000	0.159965	0.000461	21.5
17	-1.017255	0.000000	0.159965	0.000572	21.5
18	-1.016952	0.000000	0.159965	0.000421	21.5
19	-1.017071	0.000000	0.159965	0.000529	21.9
20	-1.016855	0.000000	0.159965	0.000440	21.6
21	-1.016849	0.000000	0.159965	0.000470	21.5
22	-1.017207	0.000000	0.159965	0.000460	21.6
23	-1.017031	0.000000	0.159965	0.000475	21.5
24	-1.016387	0.000000	0.159965	0.000456	21.5
25	-1.017266	0.000000	0.159965	0.000436	21.6
26	-1.017071	0.000000	0.159965	0.000431	21.5
27	-1.016796	0.000000	0.159965	0.000524	21.5
28	-1.017230	0.000000	0.159965	0.000465	21.5
29	-1.017023	0.000000	0.159965	0.000480	21.5
30	-1.016858	0.000000	0.159965	0.000425	21.5
31	-1.016986	0.000000	0.159965	0.000488	21.8
32	-1.016863	0.000000	0.159965	0.000493	21.8
33	-1.016719	0.000000	0.159965	0.000598	21.6
34	-1.016737	0.000000	0.159965	0.000457	21.6
35	-1.016688	0.000000	0.159965	0.000486	21.4
36	-1.017103	0.000000	0.159965	0.000541	21.4
37	-1.016887	0.000000	0.159965	0.000474	21.4
38	-1.016588	0.000000	0.159965	0.000494	21.5
39	-1.016567	0.000000	0.159965	0.000495	21.5
40	-1.017210	0.000000	0.159965	0.000422	21.6
41	-1.016492	0.000000	0.159965	0.000504	21.5
42	-1.017032	0.000000	0.159965	0.000488	21.5
43	-1.016945	0.000000	0.159965	0.000481	21.5
44	-1.016648	0.000000	0.159965	0.000439	21.6
45	-1.017039	0.000000	0.159965	0.000497	21.6
46	-1.017257	0.000000	0.159965	0.000433	21.5
47	-1.017115	0.000000	0.159965	0.000438	21.5
48	-1.017006	0.000000	0.159965	0.000436	21.5
49	-1.017245	0.000000	0.159965	0.000509	21.7
50	-1.017143	0.000000	0.159965	0.000472	21.6
51	-1.016839	0.000000	0.159965	0.000521	22.2
52	-1.016738	0.000000	0.159965	0.000443	22.1
53	-1.017023	0.000000	0.159965	0.000501	21.6
54	-1.017221	0.000000	0.159965	0.000481	21.5
55	-1.016897	0.000000	0.159965	0.000413	21.6
56	-1.016768	0.000000	0.159965	0.000409	21.9
57	-1.016945	0.000000	0.159965	0.000466	21.7
58	-1.016268	0.000000	0.159965	0.000501	21.5
59	-1.016864	0.000000	0.159965	0.000416	21.5
60	-1.017049	0.000000	0.159965	0.000407	21.8
61	-1.016706	0.000000	0.159965	0.000445	21.9
62	-1.016871	0.000000	0.159965	0.000544	22.1
63	-1.017265	0.000000	0.159965	0.000453	21.5
64	-1.017102	0.000000	0.159965	0.000420	21.7
65	-1.016913	0.000000	0.159965	0.000448	21.5
66	-1.016431	0.000000	0.159965	0.000450	21.6
67	-1.016540	0.000000	0.159965	0.000481	21.4
68	-1.017141	0.000000	0.159965	0.000530	21.7
69	-1.017128	0.000000	0.159965	0.000449	21.5
70	-1.016613	0.000000	0.159965	0.000429	21.5
71	-1.016643	0.000000	0.159965	0.000476	21.5
72	-1.016636	0.000000	0.159965	0.000440	21.5
73	-1.016866	0.000000	0.159965	0.000494	21.6
74	-1.017307	0.000000	0.159965	0.000475	21.6
75	-1.016877	0.000000	0.159965	0.000407	21.6
76	-1.016586	0.000000	0.159965	0.000453	21.4
77	-1.016509	0.000000	0.159965	0.000413	21.6
78	-1.016940	0.000000	0.159965	0.000457	21.5
79	-1.016835	0.000000	0.159965	0.000439	21.6
80	-1.016976	0.000000	0.159965	0.000461	21.7
81	-1.017119	0.000000	0.159965	0.000585	21.4
82	-1.017002	0.000000	0.159965	0.000475	21.5
83	-1.016470	0.000000	0.159965	0.000501	21.3
84	-1.016903	0.000000	0.159965	0.000451	21.5
85	-1.017164	0.000000	0.159965	0.000493	21.4
86	-1.017168	0.000000	0.159965	0.000421	21.4
87	-1.017116	0.000000	0.159965	0.000453	21.4
88	-1.016536	0.000000	0.159965	0.000364	21.4
89	-1.016224	0.000000	0.159965	0.000511	21.4
90	-1.017041	0.000000	0.159965	0.000456	21.4
91	-1.016888	0.000000	0.159965	0.000449	21.4
92	-1.016795	0.000000	0.159965	0.000366	21.6
93	-1.017166	0.000000	0.159965	0.000479	21.6
94	-1.016583	0.000000	0.159965	0.000483	21.4
95	-1.016690	0.000000	0.159965	0.000478	21.4
96	-1.016683	0.000000	0.159965	0.000527	21.6
97	-1.016913	0.000000	0.159965	0.000512	21.4
98	-1.016659	0.000000	0.159965	0.000425	21.5
99	-1.016848	0.000000	0.159965	0.000453	21.4
100	-1.016769	0.000000	0.159965	0.000425	21.4
101	-1.016793	0.000000	0.159965	0.000416	21.6
102	-1.016702	0.000000	0.159965	0.000458	21.3
103	-1.016987	0.000000	0.159965	0.000479	21.5
104	-1.016988	0.000000	0.159965	0.000495	21.6
105	-1.017081	0.000000	0.159965	0.000415	21.5
106	-1.016782	0.000000	0.159965	0.000487	21.7
107	-1.016512	0.000000	0.159965	0.000427	21.4
108	-1.016712	0.000000	0.159965	0.000494	21.4
109	-1.017158	0.000000	0.159965	0.000543	21.4
110	-1.016837	0.000000	0.159965	0.000442	21.6
111	-1.017287	0.000000	0.159965	0.000440	21.8
112	-1.016805	0.000000	0.159965	0.000437	21.4
113	-1.016663	0.000000	0.159965	0.000431	21.3
114	-1.016939	0.000000	0.159965	0.000487	21.4
115	-1.016678	0.000000	0.159965	0.000454	21.4
116	-1.016683	0.000000	0.159965	0.000465	21.6
117	-1.017202	0.000000	0.159965	0.000536	21.4
118	-1.016716	0.000000	0.159965	0.000412	21.4
119	-1.017327	0.000000	0.159965	0.000504	21.4
120	-1.017115	0.000000	0.159965	0.000498	21.7
121	-1.016811	0.000000	0.159965	0.000444	21.4
122	-1.016894	0.000000	0.159965	0.000440	21.4
123	-1.017035	0.000000	0.159965	0.000478	21.4
124	-1.016230	0.000000	0.159965	0.000411	21.5
125	-1.017111	0.000000	0.159965	0.000478	21.5
126	-1.017392	0.000000	0.159965	0.000525	21.5
127	-1.017611	0.000000	0.159965	0.000419	21.5
128	-1.016961	0.000000	0.159965	0.000473	21.6
129	-1.017190	0.000000	0.159965	0.000514	21.6
130	-1.016840	0.000000	0.159965	0.000371	21.3
131	-1.017068	0.000000	0.159965	0.000461	21.4
132	-1.017106	0.000000	0.159965	0.000510	21.4
133	-1.017078	0.000000	0.159965	0.000489	21.4
134	-1.016507	0.000000	0.159965	0.000479	21.4
135	-1.016517	0.000000	0.159965	0.000462	21.5
136	-1.017065	0.000000	0.159965	0.000486	21.4
137	-1.016848	0.000000	0.159965	0.000443	21.4
138	-1.017103	0.000000	0.159965	0.000502	21.5
139	-1.016628	0.000000	0.159965	0.000571	21.4
140	-1.016426	0.000000	0.159965	0.000450	21.5
141	-1.017307	0.000000	0.159965	0.000464	21.4
142	-1.016760	0.000000	0.159965	0.000428	21.4
143	-1.016669	0.000000	0.159965	0.000549	21.5
144	-1.017129	0.000000	0.159965	0.000477	21.5
145	-1.017392	0.000000	0.159965	0.000593	21.4
146	-1.016624	0.000000	0.159965	0.000437	21.4
147	-1.017279	0.000000	0.159965	0.000570	21.4
148	-1.017408	0.000000	0.159965	0.000457	21.4
149	-1.016846	0.000000	0.159965	0.000489	21.6
150	-1.016759	0.000000	0.159965	0.000499	21.4
151	-1.016894	0.000000	0.159965	0.000462	21.3
152	-1.016864	0.000000	0.159965	0.000532	21.8
153	-1.016930	0.000000	0.159965	0.000477	21.4
154	-1.017038	0.000000	0.159965	0.000485	21.4
155	-1.016887	0.000000	0.159965	0.000488	21.4
156	-1.017442	0.000000	0.159965	0.000384	21.3
157	-1.016924	0.000000	0.159965	0.000456	21.5
158	-1.016160	0.000000	0.159965	0.000479	21.5
159	-1.016307	0.000000	0.159965	0.000459	21.4
160	-1.016905	0.000000	0.159965	0.000450	21.5
161	-1.017163	0.000000	0.159965	0.000447	21.2
162	-1.016673	0.000000	0.159965	0.000467	21.3
163	-1.017007	0.000000	0.159965	0.000455	21.3
164	-1.017246	0.000000	0.159965	0.000412	21.6
165	-1.017117	0.000000	0.159965	0.000387	21.3
166	-1.017374	0.000000	0.159965	0.000463	21.5
167	-1.017191	0.000000	0.159965	0.000552	21.3
168	-1.017264	0.000000	0.159965	0.000566	21.4
169	-1.016631	0.000000	0.159965	0.000454	21.4
170	-1.016366	0.000000	0.159965	0.000467	21.5
