1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-1.012843	0.000000	0.159965	0.000415	22.3
1	-1.012512	0.000000	0.159965	0.000446	20.9
2	-1.013177	0.000000	0.159965	0.000480	20.8
3	-1.013082	0.000000	0.159965	0.000531	20.8
4	-1.013045	0.000000	0.159965	0.000471	21.2
5	-1.012855	0.000000	0.159965	0.000365	21.4
6	-1.012845	0.000000	0.159965	0.000365	21.5
7	-1.012675	0.000000	0.159965	0.000589	21.5
8	-1.013083	0.000000	0.159965	0.000497	21.2
9	-1.012801	0.000000	0.159965	0.000409	21.3
10	-1.012393	0.000000	0.159965	0.000469	21.4
11	-1.012591	0.000000	0.159965	0.000678	21.4
12	-1.012847	0.000000	0.159965	0.000544	21.5
13	-1.012576	0.000000	0.159965	0.000356	21.2
14	-1.012745	0.000000	0.159965	0.000482	21.0
15	-1.012426	0.000000	0.159965	0.000439	20.8
16	-1.012844	0.000000	0.159965	0.000332	20.9
17	-1.012831	0.000000	0.159965	0.000580	20.7
18	-1.012155	0.000000	0.159965	0.000529	20.7
19	-1.012695	0.000000	0.159965	0.000497	20.7
20	-1.013068	0.000000	0.159965	0.000423	20.8
21	-1.013101	0.000000	0.159965	0.000448	20.9
22	-1.012781	0.000000	0.159965	0.000446	20.9
23	-1.013141	0.000000	0.159965	0.000484	20.9
24	-1.012893	0.000000	0.159965	0.000455	20.8
25	-1.012783	0.000000	0.159965	0.000554	20.9
26	-1.012389	0.000000	0.159965	0.000436	20.8
27	-1.012505	0.000000	0.159965	0.000355	20.8
28	-1.012667	0.000000	0.159965	0.000367	21.0
29	-1.012716	0.000000	0.159965	0.000673	20.9
30	-1.012683	0.000000	0.159965	0.000392	20.8
31	-1.012929	0.000000	0.159965	0.000438	20.9
32	-1.013384	0.000000	0.159965	0.000496	20.7
33	-1.012542	0.000000	0.159965	0.000452	20.8
34	-1.012116	0.000000	0.159965	0.000421	20.8
35	-1.012856	0.000000	0.159965	0.000561	21.0
36	-1.012261	0.000000	0.159965	0.000440	20.9
37	-1.012489	0.000000	0.159965	0.000452	21.0
38	-1.012441	0.000000	0.159965	0.000630	21.4
39	-1.012778	0.000000	0.159965	0.000378	20.8
40	-1.012297	0.000000	0.159965	0.000442	20.9
41	-1.013036	0.000000	0.159965	0.000511	20.8
42	-1.012953	0.000000	0.159965	0.000534	20.9
43	-1.012606	0.000000	0.159965	0.000399	20.8
44	-1.012583	0.000000	0.159965	0.000391	20.9
45	-1.012136	0.000000	0.159965	0.000717	20.8
46	-1.012443	0.000000	0.159965	0.000475	20.8
47	-1.013048	0.000000	0.159965	0.000580	21.0
48	-1.012668	0.000000	0.159965	0.000516	20.8
49	-1.012457	0.000000	0.159965	0.000311	20.7
50	-1.012537	0.000000	0.159965	0.000606	20.8
51	-1.012556	0.000000	0.159965	0.000576	20.8
52	-1.012369	0.000000	0.159965	0.000437	21.0
53	-1.012648	0.000000	0.159965	0.000427	20.8
54	-1.012689	0.000000	0.159965	0.000420	20.9
55	-1.012978	0.000000	0.159965	0.000557	20.8
56	-1.012831	0.000000	0.159965	0.000484	20.9
57	-1.012732	0.000000	0.159965	0.000538	20.9
58	-1.012797	0.000000	0.159965	0.000505	20.8
59	-1.012275	0.000000	0.159965	0.000512	20.9
60	-1.012684	0.000000	0.159965	0.000437	20.8
61	-1.012461	0.000000	0.159965	0.000549	20.9
62	-1.012616	0.000000	0.159965	0.000363	20.8
63	-1.012574	0.000000	0.159965	0.000631	20.8
64	-1.012595	0.000000	0.159965	0.000310	20.9
65	-1.012841	0.000000	0.159965	0.000410	20.8
66	-1.012753	0.000000	0.159965	0.000473	20.8
67	-1.012338	0.000000	0.159965	0.000422	20.8
68	-1.012472	0.000000	0.159965	0.000441	20.7
69	-1.012578	0.000000	0.159965	0.000460	20.8
70	-1.012640	0.000000	0.159965	0.000555	20.7
71	-1.012780	0.000000	0.159965	0.000425	21.0
72	-1.013050	0.000000	0.159965	0.000501	20.7
73	-1.012366	0.000000	0.159965	0.000486	20.8
74	-1.012420	0.000000	0.159965	0.000407	20.9
75	-1.013186	0.000000	0.159965	0.000452	21.0
76	-1.012850	0.000000	0.159965	0.000479	20.8
77	-1.013117	0.000000	0.159965	0.000577	20.8
78	-1.012637	0.000000	0.159965	0.000497	20.7
79	-1.013070	0.000000	0.159965	0.000580	20.8
80	-1.012395	0.000000	0.159965	0.000296	20.7
81	-1.012683	0.000000	0.159965	0.000464	20.8
82	-1.013148	0.000000	0.159965	0.000451	20.8
83	-1.012977	0.000000	0.159965	0.000455	20.8
84	-1.012655	0.000000	0.159965	0.000392	20.9
85	-1.012331	0.000000	0.159965	0.000563	21.2
86	-1.012842	0.000000	0.159965	0.000505	20.9
87	-1.012740	0.000000	0.159965	0.000543	20.8
88	-1.012661	0.000000	0.159965	0.000513	20.9
89	-1.012461	0.000000	0.159965	0.000550	20.8
