1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.030795	0.000000	0.159965	0.002070	3.4
1	-0.032501	0.000000	0.159965	0.001819	1.9
2	-0.032496	0.000000	0.159965	0.001886	1.7
3	-0.035707	0.000000	0.159965	0.002613	1.9
4	-0.031611	0.000000	0.159965	0.003049	1.9
5	-0.029536	0.000000	0.159965	0.001280	2.2
6	-0.029260	0.000000	0.159965	0.004011	2.3
7	-0.035619	0.000000	0.159965	0.003700	2.2
8	-0.032890	0.000000	0.159965	0.001873	2.0
9	-0.029433	1.000000	0.155547	0.003657	2.2
10	-0.033525	0.200000	0.159054	0.004074	2.3
11	-0.034166	1.200000	0.154702	0.002840	2.3
12	-0.035157	0.400000	0.158158	0.002602	2.4
13	-0.032993	0.000000	0.159965	0.001567	2.3
14	-0.035045	0.000000	0.159965	0.001173	2.3
15	-0.030858	0.000000	0.159965	0.001890	2.4
16	-0.034066	0.000000	0.159965	0.003365	2.5
17	-0.032251	1.000000	0.155547	0.001731	2.4
18	-0.035675	0.200000	0.159054	0.004580	2.5
19	-0.031600	0.000000	0.159965	0.002866	2.5
20	-0.029665	0.000000	0.159965	0.004281	2.5
21	-0.028166	0.000000	0.159965	0.002556	2.4
22	-0.029928	0.000000	0.159965	0.002206	2.5
23	-0.034820	0.000000	0.159965	0.003862	2.6
24	-0.035301	0.000000	0.159965	0.002286	2.5
25	-0.032284	0.000000	0.159965	0.002193	2.5
26	-0.033057	0.000000	0.159965	0.001353	2.3
27	-0.031161	0.000000	0.159965	0.001972	2.2
28	-0.040289	0.000000	0.159965	0.003127	2.4
29	-0.034621	0.000000	0.159965	0.004228	2.7
30	-0.032181	0.000000	0.159965	0.003169	2.6
31	-0.034705	0.000000	0.159965	0.002080	2.6
32	-0.035422	0.000000	0.159965	0.001574	2.6
33	-0.034784	0.000000	0.159965	0.004894	2.7
34	-0.028976	0.000000	0.159965	0.004733	2.8
35	-0.034775	0.000000	0.159965	0.001791	2.5
36	-0.032676	0.000000	0.159965	0.002671	2.6
37	-0.031957	0.000000	0.159965	0.002541	2.7
38	-0.031132	0.000000	0.159965	0.001978	3.0
39	-0.034445	0.000000	0.159965	0.002217	2.7
40	-0.032803	0.000000	0.159965	0.001631	3.0
41	-0.030551	0.000000	0.159965	0.003560	3.1
42	-0.036864	0.000000	0.159965	0.003304	3.0
43	-0.034101	0.000000	0.159965	0.002508	2.9
44	-0.030571	0.000000	0.159965	0.003289	3.4
45	-0.032403	0.000000	0.159965	0.003105	3.0
46	-0.035658	0.000000	0.159965	0.002091	3.2
47	-0.033277	0.000000	0.159965	0.002123	3.2
48	-0.034166	0.000000	0.159965	0.003011	2.8
49	-0.031219	0.000000	0.159965	0.002518	3.7
50	-0.029086	0.000000	0.159965	0.002016	3.3
51	-0.034597	0.000000	0.159965	0.002238	2.7
52	-0.035575	0.000000	0.159965	0.002363	2.8
53	-0.030896	0.000000	0.159965	0.002675	3.2
54	-0.031512	0.000000	0.159965	0.003608	3.3
55	-0.035694	0.000000	0.159965	0.001682	3.0
56	-0.032300	0.000000	0.159965	0.003702	2.6
57	-0.033574	1.000000	0.155547	0.003731	2.7
58	-0.032612	0.200000	0.159054	0.001924	2.6
59	-0.038078	0.000000	0.159965	0.001574	2.7
60	-0.036119	0.000000	0.159965	0.003481	2.5
61	-0.028955	0.000000	0.159965	0.002384	2.7
62	-0.029728	0.000000	0.159965	0.001873	2.6
63	-0.031206	0.000000	0.159965	0.002906	2.3
64	-0.029799	0.000000	0.159965	0.002870	2.8
65	-0.033741	1.000000	0.155547	0.002135	2.8
66	-0.031557	0.200000	0.159054	0.001887	3.2
67	-0.033066	0.000000	0.159965	0.003041	2.8
68	-0.035534	0.000000	0.159965	0.002976	2.5
69	-0.030720	1.000000	0.155547	0.003310	2.7
70	-0.031514	0.200000	0.159054	0.003354	3.6
71	-0.033404	0.000000	0.159965	0.003256	3.1
72	-0.032601	0.000000	0.159965	0.002671	3.5
73	-0.032294	0.000000	0.159965	0.001877	2.8
74	-0.035827	0.000000	0.159965	0.001765	3.2
75	-0.035878	0.000000	0.159965	0.004544	3.7
76	-0.033353	0.000000	0.159965	0.004916	3.3
77	-0.036485	0.000000	0.159965	0.003113	3.8
78	-0.031032	0.000000	0.159965	0.002047	3.6
79	-0.035333	0.000000	0.159965	0.004125	3.7
80	-0.032100	0.000000	0.159965	0.002339	3.9
81	-0.032380	0.000000	0.159965	0.004122	4.2
82	-0.032821	0.000000	0.159965	0.002663	3.9
83	-0.034620	0.000000	0.159965	0.004464	3.9
84	-0.033688	0.000000	0.159965	0.002494	3.5
85	-0.033667	0.000000	0.159965	0.002644	3.7
86	-0.033850	0.000000	0.159965	0.002396	3.4
87	-0.034615	0.000000	0.159965	0.002201	3.5
88	-0.029009	1.000000	0.155547	0.002952	3.8
89	-0.033445	2.000000	0.151440	0.003213	3.7
90	-0.031759	1.239721	0.154535	0.003133	3.8
91	-0.033073	0.439721	0.157981	0.006093	4.3
92	-0.032309	0.000000	0.159965	0.002910	3.8
93	-0.031620	0.000000	0.159965	0.002571	3.4
94	-0.032616	0.000000	0.159965	0.003105	3.6
95	-0.033930	0.000000	0.159965	0.003307	3.9
96	-0.032328	0.000000	0.159965	0.002512	3.8
97	-0.032458	0.000000	0.159965	0.001641	3.9
98	-0.035459	0.000000	0.159965	0.004020	3.5
99	-0.034385	0.000000	0.159965	0.001936	4.1
100	-0.034821	0.000000	0.159965	0.002953	4.1
101	-0.032093	0.000000	0.159965	0.003708	4.6
102	-0.030720	0.000000	0.159965	0.001895	3.5
103	-0.039715	0.000000	0.159965	0.003635	4.3
104	-0.031288	0.000000	0.159965	0.002291	4.3
105	-0.032894	0.000000	0.159965	0.002258	3.8
106	-0.030818	0.000000	0.159965	0.003471	4.0
107	-0.033993	0.000000	0.159965	0.002558	3.2
108	-0.033007	0.000000	0.159965	0.003040	3.0
109	-0.030918	0.000000	0.159965	0.003245	3.0
110	-0.031494	0.000000	0.159965	0.002478	3.2
111	-0.033600	0.000000	0.159965	0.002583	2.8
112	-0.034581	0.000000	0.159965	0.002538	3.0
113	-0.034411	0.000000	0.159965	0.002321	3.5
114	-0.032105	0.000000	0.159965	0.003949	3.8
115	-0.034471	0.000000	0.159965	0.001078	3.4
116	-0.035064	1.000000	0.155547	0.001825	3.3
117	-0.035944	0.200000	0.159054	0.002320	3.7
118	-0.030950	0.000000	0.159965	0.002845	4.0
119	-0.031267	0.000000	0.159965	0.002663	3.1
120	-0.033345	0.000000	0.159965	0.003904	3.1
121	-0.033016	0.000000	0.159965	0.006474	3.4
122	-0.031601	0.000000	0.159965	0.003453	3.0
123	-0.030413	0.000000	0.159965	0.002167	3.4
124	-0.030192	0.000000	0.159965	0.001828	3.0
125	-0.035436	0.000000	0.159965	0.003986	3.0
126	-0.033786	0.000000	0.159965	0.001786	3.9
127	-0.030753	0.000000	0.159965	0.004359	3.4
128	-0.032233	0.000000	0.159965	0.003272	3.5
129	-0.032080	0.000000	0.159965	0.002510	3.1
130	-0.033232	0.000000	0.159965	0.003298	2.8
131	-0.032623	0.000000	0.159965	0.001001	2.7
132	-0.034566	0.000000	0.159965	0.001425	3.3
133	-0.033401	0.000000	0.159965	0.003892	3.0
134	-0.032259	0.000000	0.159965	0.003147	3.0
135	-0.032621	0.000000	0.159965	0.004353	3.0
136	-0.033320	0.000000	0.159965	0.002108	2.9
137	-0.035123	0.000000	0.159965	0.003876	2.8
138	-0.028389	0.000000	0.159965	0.002564	3.1
139	-0.030502	0.000000	0.159965	0.001927	3.1
140	-0.034857	0.993213	0.155576	0.002495	2.8
141	-0.030926	1.993213	0.151467	0.002496	2.8
142	-0.034530	1.193213	0.154730	0.003682	3.2
143	-0.032177	2.193213	0.150679	0.002685	3.2
144	-0.032146	3.193213	0.146898	0.002564	3.1
145	-0.030795	2.393213	0.149902	0.002931	3.6
146	-0.026608	1.593213	0.153075	0.003585	3.3
147	-0.033620	0.793213	0.156434	0.001999	3.6
148	-0.034890	0.000000	0.159965	0.003927	3.6
149	-0.036141	0.000000	0.159965	0.003459	3.2
150	-0.035748	0.000000	0.159965	0.004538	3.3
151	-0.033796	0.000000	0.159965	0.004810	3.7
152	-0.031399	0.000000	0.159965	0.003175	3.5
153	-0.028980	0.000000	0.159965	0.001983	3.6
154	-0.032482	0.000000	0.159965	0.004577	3.1
155	-0.034439	0.000000	0.159965	0.003791	3.4
156	-0.033093	0.000000	0.159965	0.001805	3.3
157	-0.034434	0.000000	0.159965	0.003789	3.4
158	-0.035116	0.000000	0.159965	0.003394	3.7
159	-0.032840	0.000000	0.159965	0.002073	3.8
160	-0.033470	0.000000	0.159965	0.004152	3.3
161	-0.030780	0.000000	0.159965	0.001371	3.3
162	-0.032411	0.000000	0.159965	0.002928	3.7
163	-0.032007	0.000000	0.159965	0.002278	3.6
164	-0.035977	0.000000	0.159965	0.002550	3.7
165	-0.034593	0.000000	0.159965	0.002951	3.6
166	-0.028900	0.000000	0.159965	0.002703	3.5
167	-0.033519	0.000000	0.159965	0.002674	3.6
168	-0.033620	0.000000	0.159965	0.003899	3.5
169	-0.031862	0.000000	0.159965	0.001889	3.9
170	-0.031431	0.000000	0.159965	0.001596	3.3
171	-0.034026	0.000000	0.159965	0.002929	3.7
172	-0.036000	0.000000	0.159965	0.001803	3.8
173	-0.033541	0.000000	0.159965	0.002383	3.9
174	-0.032718	0.000000	0.159965	0.004124	3.9
175	-0.032266	0.000000	0.159965	0.003166	4.0
176	-0.030912	0.000000	0.159965	0.003048	4.8
177	-0.036689	0.000000	0.159965	0.003735	4.4
178	-0.037521	0.000000	0.159965	0.005029	4.1
179	-0.032395	1.000000	0.155547	0.002890	4.1
180	-0.033139	0.200000	0.159054	0.002969	4.3
181	-0.034561	0.000000	0.159965	0.002436	3.7
182	-0.033556	0.000000	0.159965	0.002230	3.8
183	-0.035147	0.000000	0.159965	0.004818	4.0
184	-0.034167	0.000000	0.159965	0.002670	4.1
185	-0.032343	0.000000	0.159965	0.002321	3.6
186	-0.033045	0.000000	0.159965	0.002062	3.7
187	-0.034063	0.000000	0.159965	0.002280	3.4
188	-0.030301	0.000000	0.159965	0.002691	3.4
189	-0.033142	0.000000	0.159965	0.001994	3.0
190	-0.030385	0.000000	0.159965	0.001682	3.7
191	-0.030108	0.000000	0.159965	0.002272	3.4
192	-0.036264	0.000000	0.159965	0.001712	3.6
193	-0.032612	0.000000	0.159965	0.004326	3.2
194	-0.035005	0.000000	0.159965	0.002610	3.3
195	-0.031462	0.000000	0.159965	0.004584	3.2
196	-0.032902	0.000000	0.159965	0.003943	3.3
197	-0.032873	0.000000	0.159965	0.001519	3.3
198	-0.031806	0.000000	0.159965	0.002112	3.4
199	-0.028944	0.000000	0.159965	0.002381	2.9
200	-0.030485	0.000000	0.159965	0.002736	3.3
201	-0.034460	0.000000	0.159965	0.002451	3.7
202	-0.031105	0.000000	0.159965	0.002987	3.9
203	-0.036361	0.000000	0.159965	0.003291	3.5
