1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-1.018626	0.000000	0.159965	0.001851	21.2
1	-1.018564	0.000000	0.159965	0.001890	19.8
2	-1.018694	0.000000	0.159965	0.001783	19.7
3	-1.018964	0.000000	0.159965	0.001950	19.7
4	-1.018696	0.000000	0.159965	0.001802	19.6
5	-1.018637	0.000000	0.159965	0.001770	20.4
6	-1.018918	0.000000	0.159965	0.001905	20.3
7	-1.018617	0.000000	0.159965	0.001876	20.4
8	-1.018916	0.000000	0.159965	0.001807	20.3
9	-1.018121	0.000000	0.159965	0.001820	20.3
10	-1.018962	0.000000	0.159965	0.001764	20.0
11	-1.018489	0.000000	0.159965	0.001975	19.9
12	-1.018993	0.000000	0.159965	0.001809	20.1
13	-1.018434	0.000000	0.159965	0.001892	20.3
14	-1.018748	0.000000	0.159965	0.001911	20.0
15	-1.019341	0.000000	0.159965	0.001745	20.0
16	-1.018867	0.000000	0.159965	0.001815	19.7
17	-1.019093	0.000000	0.159965	0.001923	19.9
18	-1.018587	0.000000	0.159965	0.001892	20.0
19	-1.019078	0.000000	0.159965	0.001743	20.0
20	-1.018425	0.000000	0.159965	0.001877	19.9
21	-1.018916	0.000000	0.159965	0.001964	19.7
22	-1.018752	0.000000	0.159965	0.002016	19.7
23	-1.019209	0.000000	0.159965	0.001726	20.0
24	-1.019018	0.000000	0.159965	0.001906	19.8
25	-1.018891	0.000000	0.159965	0.001849	19.7
26	-1.018689	0.000000	0.159965	0.001851	19.9
27	-1.018191	0.000000	0.159965	0.001667	19.7
28	-1.018622	0.000000	0.159965	0.001883	19.7
29	-1.019570	0.000000	0.159965	0.001996	19.7
30	-1.019000	0.000000	0.159965	0.001966	19.6
31	-1.018928	0.000000	0.159965	0.001881	19.8
32	-1.019074	0.000000	0.159965	0.001892	19.9
33	-1.018167	0.000000	0.159965	0.001927	19.7
34	-1.018925	0.000000	0.159965	0.001926	19.8
35	-1.018819	0.000000	0.159965	0.002014	19.7
36	-1.018626	0.000000	0.159965	0.001926	19.7
37	-1.018796	0.000000	0.159965	0.002037	19.7
38	-1.018479	0.000000	0.159965	0.001778	19.9
39	-1.018870	0.000000	0.159965	0.001775	19.6
40	-1.018527	0.000000	0.159965	0.001856	19.6
41	-1.019829	0.000000	0.159965	0.001967	19.6
42	-1.018894	0.000000	0.159965	0.001764	19.7
43	-1.018775	0.000000	0.159965	0.001958	19.7
44	-1.018947	0.000000	0.159965	0.001776	19.8
45	-1.018469	0.000000	0.159965	0.001802	19.7
46	-1.018694	0.000000	0.159965	0.001887	19.8
47	-1.018534	0.000000	0.159965	0.001895	19.6
48	-1.018948	0.000000	0.159965	0.001784	19.9
49	-1.019196	0.000000	0.159965	0.001769	19.7
50	-1.018976	0.000000	0.159965	0.001837	19.6
51	-1.018636	0.000000	0.159965	0.001801	19.7
52	-1.018382	0.000000	0.159965	0.001984	19.8
53	-1.019290	0.000000	0.159965	0.001775	19.7
54	-1.018960	0.000000	0.159965	0.001904	19.8
55	-1.019177	0.000000	0.159965	0.002001	19.9
56	-1.018823	0.000000	0.159965	0.001977	19.7
57	-1.018162	0.000000	0.159965	0.001563	19.8
58	-1.018433	0.000000	0.159965	0.001772	19.8
59	-1.018362	0.000000	0.159965	0.001903	20.0
60	-1.018530	0.000000	0.159965	0.001861	19.7
61	-1.018791	0.000000	0.159965	0.001696	19.7
62	-1.018458	0.000000	0.159965	0.001808	19.7
63	-1.018583	0.000000	0.159965	0.001790	19.7
64	-1.018930	0.000000	0.159965	0.001771	19.7
65	-1.019406	0.000000	0.159965	0.001903	19.7
66	-1.019168	0.000000	0.159965	0.001832	19.8
67	-1.018585	0.000000	0.159965	0.001710	19.8
68	-1.018526	0.000000	0.159965	0.001838	19.7
69	-1.018893	0.000000	0.159965	0.001856	19.8
70	-1.018696	0.000000	0.159965	0.001861	19.8
71	-1.019196	0.000000	0.159965	0.001743	19.9
72	-1.018705	0.000000	0.159965	0.001950	19.8
73	-1.018513	0.000000	0.159965	0.001702	19.9
74	-1.018324	0.000000	0.159965	0.002142	19.8
75	-1.018760	0.000000	0.159965	0.001944	19.7
76	-1.019219	0.000000	0.159965	0.001918	19.8
77	-1.019011	0.000000	0.159965	0.001692	19.9
78	-1.018691	0.000000	0.159965	0.001654	19.7
79	-1.018638	0.000000	0.159965	0.001859	19.8
80	-1.018522	0.000000	0.159965	0.001828	19.8
